"page_key","level2","file_path","url_path","title","description","why_interesting","rank","use_count"
"Topics3_Locations_Provo","Topics3","Topics3/Locations/overview.mdx","/Topics3/Locations/overview","Locations","Maps UVU, Provo airport, drone deployment zones and alleged intelligence staging areas.","Israeli and Egyptian aircraft were reportedly stationed at Provo airport, minutes from the UVU campus — a geographic pairing investigators treat as the operation's footprint.","10","4"
"Topics3_After_Scene_Sealed","Topics3","Topics3/After/overview.mdx","/Topics3/After/overview","After","Documents post-event developments: rapid crime scene changes, autopsy questions, sealed evidence, aircraft activity.","The crime scene was reportedly altered rapidly and evidence sealed, while international aircraft activity continued — the window for independent forensic testing closing almost immediately.","11","5"
"Topics3_Timeline_Coordination","Topics3","Topics3/Timeline/overview.mdx","/Topics3/Timeline/overview","Timeline","Builds a timeline of foreign aircraft arrivals, surveillance deployments, drone operations and the assassination.","Laid end to end, the reported arrival times of foreign aircraft and surveillance flights precede the shooting closely enough that investigators read the sequence as advance planning.","12","4"
"Topics3_TPUSA_Succession","Topics3","Topics3/TPUSA/overview.mdx","/Topics3/TPUSA/overview","TPUSA","Examines reported internal TPUSA dynamics: autopsy decisions, an $81 million valuation, succession, donor pressure and security.","TPUSA's reported $81 million valuation and its succession question sit beside reported pro-Israel donor pressure and questions about whether security met prior event standards.","13","4"
"Topics3_South_Stairs","Topics3","Topics3/South Stairs/overview.mdx","/Topics3/South%20Stairs/overview","South Stairs","Investigates the South Stairs as a possible staging area, drone deployment zone or operative access point.","A specific piece of campus geography — the South Stairs — is examined as a staging point for equipment or operatives, rather than the rooftop the official account names.","14","4"
"Topics3_Which_Strongest_Evidence","Topics3","Topics3/Which/overview.mdx","/Topics3/Which/overview","Which","Prioritizes which publicly available evidence raises the strongest questions about the circumstances of the death.","It ranks the evidence rather than listing it, putting international aircraft, drone operations and alleged cover-up activity at the top of what most resists the official account.","15","4"
"Topics3_Location_Amphitheater","Topics3","Topics3/Location/overview.mdx","/Topics3/Location/overview","Location","Analyzes the UVU outdoor amphitheater, its access points, security measures and environmental factors.","The venue analysis argues the shot geometry, access control and environment required coordination and technology beyond what the charged suspect could have arranged alone.","16","4"
"Topics3_Videos_Evidence","Topics3","Topics3/Videos/overview.mdx","/Topics3/Videos/overview","Videos","Reviews security footage, witness videos and media recordings for drone activity and weapon-system claims.","Frame-level review of witness and security footage is where claims of drone activity and advanced weapon systems originate — readings that diverge sharply from the official narrative.","17","4"
"Topics3_Photos_Evidence","Topics3","Topics3/Photos/overview.mdx","/Topics3/Photos/overview","Photos","Reviews crime scene, evidence, witness and media photographs and the analyses drawn from them.","Still photography of the scene is cited as showing drone activity and weapon-system traces that the official lone-rifle account does not address.","18","4"
"Topics3_Maps_Flight_Paths","Topics3","Topics3/Maps/overview.mdx","/Topics3/Maps/overview","Maps","Maps aircraft flight paths, drone deployment zones, staging areas and the UVU–Provo airport relationship.","Drawing the flight paths and drone zones on one map turns a campus shooting into a multi-agency geography spanning UVU, Provo airport and international arrivals.","19","4"
"Topics3_FBI_Evidence_Handling","Topics3","Topics3/FBI/overview.mdx","/Topics3/FBI/overview","FBI","Documents questions raised about FBI case classification, evidence handling decisions and investigation scope.","How the case was classified reportedly shaped what evidence was collected at all — a paperwork decision that citizen investigators argue narrowed the investigation from the first day.","20","4"
"Topics3_Podcast_YouTube_Analysis","Topics3","Topics3/Podcast_YouTube_Analysis/overview.mdx","/Topics3/Podcast_YouTube_Analysis/overview","Podcast_YouTube_Analysis","Catalogues podcast and YouTube sources and the evidence commentators cite for an intelligence-orchestrated assassination.","It indexes material commentators say mainstream outlets declined to cover — the alternative-media record is where most of this evidence has circulated at all.","21","4"
"Topics3_Other_Evidence","Topics3","Topics3/Other/overview.mdx","/Topics3/Other/overview","Other","Collects miscellaneous overlooked details and supplementary data relevant to alternative theories.","A catch-all for the details that fit nowhere — the leftovers investigators say do not fit the official narrative and point toward broader coordination.","22","4"
"Topics3_Charlie_Kirk_Laws","Topics3","Topics3/charlie-kirk.mdx","/Topics3/charlie-kirk","Charlie Kirk","Short page linking Kirk's warning texts and meeting records to the proposed Charlie Kirk investigation laws.","Kirk reportedly sent a text reading that they are going to kill him (catalogued as KM-07, dated Sept 9, in all caps) — the day before he died.","23","4"
"Topics3_Directory_Index","Topics3","Topics3/overview.mdx","/Topics3/overview","Topics3 Directory","Two-column index page linking every topic subsection in the Topics3 directory.","Only a navigation index, but it shows the breadth of the parallel investigation: drones, foreign aircraft, Mossad, CIA, autopsy and stair-level staging all catalogued as topics.","24","4"
"TPUSA_Robinson_Chat","TPUSA","TPUSA/tpusa-tyler-robinson-chat.mdx","/TPUSA/tpusa-tyler-robinson-chat","TPUSA and Tyler Robinson Chat","A circulated claim that the accused arrived at UVU at 9:24 a.m. and spoke with a Turning Point representative hours before the shooting.","A July 2026 X clip claims police said the accused reached the UVU quad at 9:24 a.m. and made contact with a TPUSA representative roughly three hours before the 12:23 PM shot.","1","4"
"TPUSA_Replaces_COO","TPUSA","TPUSA/charlie-replace-coo.mdx","/TPUSA/charlie-replace-coo","Charlie Replaces the COO (Sept 2 Memo)","The reported September 2, 2025 internal memo naming a new COO and reportedly moving Tyler Bowyer out, eight days before the assassination.","Charlie Kirk reportedly replaced his COO and ordered an internal audit in a memo dated September 2, 2025 — eight days before he was killed.","2","4"
"TPUSA_DOGE_Audit","TPUSA","TPUSA/doge-audit.mdx","/TPUSA/doge-audit","TPUSA DOGE Audit (What Charlie Ordered)","What Kirk reportedly ordered in his September 2, 2025 memo: a DOGE-style efficiency and financial audit of Turning Point USA.","Kirk reportedly ordered an aggressive DOGE-style internal financial audit of his own organization days before his death, separate from the routine Baker Tilly audit said to have closed June 20, 2025.","3","4"
"TPUSA_Audit_Abandoned","TPUSA","TPUSA/DOGE-TPUSA-Connection.mdx","/TPUSA/DOGE-TPUSA-Connection","DOGE-Style TPUSA Audit (Claims)","Claims that the internal financial audit Kirk launched days before his death was reportedly abandoned by post-death leadership.","The financial audit Kirk reportedly launched days before dying was, according to citizen investigators, quietly dropped by the leadership that replaced him.","4","5"
"TPUSA_Life_Insurance","TPUSA","TPUSA/LLCs/gglf-2023-llc.mdx","/TPUSA/LLCs/gglf-2023-llc","GGLF 2023 LLC — Life Insurance Policy (Claims)","A Wyoming LLC reported to have held a life-insurance policy on Charlie Kirk, with TPUSA reportedly paying a loan against it.","A life-insurance policy on Charlie Kirk was reportedly held not by TPUSA but inside an anonymous Wyoming LLC, with a reported $350,000 loan against it — beneficiary unknown.","5","4"
"TPUSA_Podcasts_Deleted","TPUSA","TPUSA/apple-podcasts-removed-charlie.mdx","/TPUSA/apple-podcasts-removed-charlie","Apple Podcasts: Charlie's 752 Episodes Removed","Wayback captures show 752 Charlie Kirk Show episodes on Apple Podcasts in August 2025; episodes dated before his death are gone.","Every Charlie Kirk Show episode published under its original pre-September-2025 date has vanished from Apple Podcasts — 752 episodes visible in an August 2025 archive capture.","6","4"
"TPUSA_Episode_List_1793","TPUSA","TPUSA/apple-podcasts-removed-episode-list.mdx","/TPUSA/apple-podcasts-removed-episode-list","Every Apple Podcasts Episode Removed: The Full List of 1,793","The complete episode-by-episode list of 1,793 Charlie Kirk Show episodes archived on Apple Podcasts and missing from the live catalog.","1,793 individually named episodes — every one recorded while Kirk was alive — are enumerated here as archived-but-now-absent from Apple's live catalog as of July 31, 2026.","7","4"
"TPUSA_Podcasts_Check","TPUSA","TPUSA/were-charlie-podcasts-deleted.mdx","/TPUSA/were-charlie-podcasts-deleted","Were Charlie's Podcasts Deleted?","A direct comparison of Spotify and Apple catalogs against the show's own master RSS feed to test whether Kirk-hosted episodes survive.","The show's own master RSS feed still lists episodes that the public Spotify and Apple catalogs no longer surface — the deletion is measurable against the publisher's own data.","8","4"
"TPUSA_Handler_Remark","TPUSA","TPUSA/charlie-kirk-handler-remark.mdx","/TPUSA/charlie-kirk-handler-remark","Charlie Kirk's Handler (Reference)","A 26-second clip in which a speaker identified as COO Tyler Bowyer describes Mikey McCoy as Kirk's assistant and handler.","On stage, a speaker identified by posters as Turning Point's COO reportedly used the word ""handler"" — not assistant — to describe someone attached to Charlie Kirk.","9","4"
"TPUSA_No_Security_Plan","TPUSA","TPUSA/no-security-plan-sept-11.mdx","/TPUSA/no-security-plan-sept-11","No Security Plan for the September 11, 2025 Event (Alleged)","Candace Owens alleged, citing a tipster, that TPUSA security had no plan or police coordination for Kirk's next-day Colorado appearance.","Candace Owens alleged that for Kirk's September 11 Colorado event — the day after he died — TPUSA security had reportedly arranged no plan and no police coordination at all.","10","4"
"TPUSA_Spy_Plane_Operator","TPUSA","TPUSA/LLCs/lasai-aviation-ii-llc.mdx","/TPUSA/LLCs/lasai-aviation-ii-llc","LASAI Aviation II LLC — Operator of N1098L (Claims)","The defense-contractor operator reportedly behind the N1098L jet tracked around the Charlie Kirk timeline.","The jet N1098L tracked around the timeline is reportedly operated by a defense contractor described as an ISR — intelligence, surveillance and reconnaissance — outfit.","11","4"
"TPUSA_Post_Shooting_Jet","TPUSA","TPUSA/LLCs/n888kg-llc.mdx","/TPUSA/LLCs/n888kg-llc","N888KG LLC — Post-Shooting Jet (Claims)","A Utah LLC owning tail number N888KG, a private jet flight-trackers say departed near Provo about an hour after the shooting.","Flight trackers say a private jet, N888KG, lifted off near Provo roughly one hour after Kirk was shot; its owner is an anonymous Utah LLC and passengers are unknown.","12","4"
"TPUSA_Parscale_FARA","TPUSA","TPUSA/LLCs/clock-tower-x-llc.mdx","/TPUSA/LLCs/clock-tower-x-llc","Clock Tower X LLC — Brad Parscale (Claims)","A Parscale LLC whose FARA filing dated September 18, 2025 reportedly covered Israeli-government messaging routed into Salem Media.","A foreign-agent registration reportedly filed September 18, 2025 — eight days after the assassination — covered Israeli-government messaging work routed into the network that carried Kirk's show.","13","4"
"TPUSA_Tent_Paving","TPUSA","TPUSA/LLCs/hardscape-specialties-llc.mdx","/TPUSA/LLCs/hardscape-specialties-llc","Hardscape Specialties LLC — UVU Tent Paving (Claims)","The company reported to have paved the UVU tent area, part of the disputed rapid re-paving of the crime scene.","The ground where the tent stood was reportedly re-paved shortly after the shooting — the page names the contractor and asks whether the work was pre-scheduled or arranged after September 10.","14","4"
"TPUSA_Salem_Media","TPUSA","TPUSA/Companies/salem-media.mdx","/TPUSA/Companies/salem-media","Salem Media (Claims)","The conservative media company carrying Kirk's show, whose properties a Parscale FARA filing reportedly targeted for foreign-government messaging.","The network that carried The Charlie Kirk Show is reportedly named in a foreign-agent filing as a target for integrating Israeli-government messaging.","15","4"
"TPUSA_Opposite_Direction","TPUSA","TPUSA/TPUSA_Opposite_Charlie.mdx","/TPUSA/TPUSA_Opposite_Charlie","Fourteen Ways TPUSA Went the Opposite Direction After Kirk","Fourteen areas where post-death TPUSA leadership allegedly reversed positions Charlie Kirk publicly held while alive.","Fourteen separate documented reversals — Thomas Massie, Iran policy, the audit — where the organization allegedly turned against its dead founder's own stated positions.","16","4"
"TPUSA_Succession_Timeline","TPUSA","TPUSA/TPUSA_Replacement_Timeline.mdx","/TPUSA/TPUSA_Replacement_Timeline","TPUSA Leadership Succession After Kirk's Death","Reported hour-by-hour timeline of leadership announcements and media appearances following the assassination.","The speed of the succession is the story: leadership announcements and coordinated media appearances reportedly began within hours of the shooting.","17","4"
"TPUSA_Iran_Bombing","TPUSA","TPUSA/tpusa-iran-bombing-support.mdx","/TPUSA/tpusa-iran-bombing-support","Does TPUSA Support the Iran War After Charlie?","Whether TPUSA and the show shifted toward backing U.S. strikes on Iran after Kirk's death, through 2026 air-campaign commentary.","Kirk was a prominent voice against new Middle East wars; after his death the show he built reportedly moved toward supporting a U.S. air campaign on Iran.","18","4"
"TPUSA_July31_Excluded","TPUSA","TPUSA/July_31_Meeting_Without_TPUSA.mdx","/TPUSA/July_31_Meeting_Without_TPUSA","July 31 White House Meeting Without TPUSA","An off-the-record July 31, 2025 White House strategy session on Israel and MAGA antisemitism held without Kirk or TPUSA.","Six weeks before he was killed, the most influential young-conservative organizer in America was reportedly left out of an off-the-record White House session about his own movement.","19","4"
"TPUSA_Why_Absent","TPUSA","TPUSA/TPUSA-Absence-July-31.mdx","/TPUSA/TPUSA-Absence-July-31","Why TPUSA Was Absent on July 31","Focused analysis of why investigators treat Kirk's exclusion from the July 31, 2025 White House Israel session as significant.","Investigators argue the exclusion was not an oversight but a signal that Kirk had become the obstacle in a donor-driven messaging strategy.","20","4"
"TPUSA_Moore_DM","TPUSA","TPUSA/Companies/moore-dm-group.mdx","/TPUSA/Companies/moore-dm-group","Moore DM Group / Resource One (Claims)","A direct-mail company citizen investigators say is the real entity behind TPUSA's Resource One line, alleging a large reporting gap.","Investigators allege more than $9 million was paid to a direct-mail operation while only about $1.35 million appeared in the reported filings — a claim TPUSA disputes.","21","4"
"TPUSA_Superfeed","TPUSA","TPUSA/Companies/superfeed-technologies.mdx","/TPUSA/Companies/superfeed-technologies","Superfeed Technologies (Claims)","A technology company whose board reportedly includes Erika Kirk's mother alongside Turning Point Action's COO, with alleged money routed from TP Action.","Erika Kirk's mother reportedly sits on a company board alongside Turning Point Action's COO, with money allegedly routed from the political arm into that company.","22","4"
"TPUSA_Americas_Turning_Point","TPUSA","TPUSA/Nonprofits/americas-turning-point.mdx","/TPUSA/Nonprofits/americas-turning-point","America's Turning Point (501c3)","A sibling 501(c)(3) run by Tyler Bowyer funded almost entirely by transfers from TPUSA, including a reported $8.6M grant.","A sibling charity reportedly received an $8.6 million transfer from TPUSA and is alleged to carry roughly 80 employees who do not appear in the parent's reporting.","23","5"
"TPUSA_Turning_Point_Action","TPUSA","TPUSA/Nonprofits/turning-point-action.mdx","/TPUSA/Nonprofits/turning-point-action","Turning Point Action (501c4)","The 501(c)(4) political arm, its Chase the Vote ballot operation, FY24 budget jump, and the disputed under-reporting question.","The political arm's budget reportedly jumped sharply in FY24 while investigators allege political spending was booked in entities not permitted to do it — disputed by TPUSA.","24","4"
"TPUSA_Endowment_Missing","TPUSA","TPUSA/Nonprofits/turning-point-endowment.mdx","/TPUSA/Nonprofits/turning-point-endowment","Turning Point Endowment (501c3)","The 501(c)(3) holding Turning Point's investments and the attributed claim that its 990 filings were among those missing.","The entity holding the movement's investment money is reportedly among those whose public 990 tax filings investigators say cannot be located.","25","4"
"TPUSA_Clocktower_Payment","TPUSA","TPUSA/LLCs/clocktower-llc.mdx","/TPUSA/LLCs/clocktower-llc","Clocktower LLC (Claims)","A dissolved LLC reported to have received a large TPUSA research-project payment with no public deliverables.","A now-dissolved shell reportedly received a large TPUSA payment for a ""research project"" for which no deliverable was ever made public.","26","4"
"TPUSA_Lionrock","TPUSA","TPUSA/LLCs/lionrock-llc.mdx","/TPUSA/LLCs/lionrock-llc","Lionrock LLC (Claims)","A limited-liability company reported as one of several shell entities allegedly tied to a TPUSA advancement director.","Investigators allege a single TPUSA fundraising staffer was connected to multiple shell LLCs receiving organizational money.","27","4"
"TPUSA_Cloverstone","TPUSA","TPUSA/LLCs/cloverstone-llc.mdx","/TPUSA/LLCs/cloverstone-llc","Cloverstone LLC (Claims)","A second LLC named in reporting as allegedly tied to the same TPUSA advancement director.","A second shell entity, allegedly linked to the same TPUSA advancement director, appears in the same donor-money chain — a pattern rather than an isolated filing.","28","4"
"TPUSA_1Ten_LLC","TPUSA","TPUSA/LLCs/1ten-llc.mdx","/TPUSA/LLCs/1ten-llc","1Ten LLC (Claims)","An LLC named in citizen reporting in connection with TPUSA direct-mail payments and an Arizona political figure.","TPUSA direct-mail money is alleged to have flowed through an LLC connected to a sitting Arizona political figure.","29","5"
"TPUSA_Robinsonstg","TPUSA","TPUSA/LLCs/robinsonstg-llc.mdx","/TPUSA/LLCs/robinsonstg-llc","RobinsonSTG LLC (Claims)","A St. George, Utah LLC that unverified claims associate with a member of the accused's family through a shared registered agent.","Unverified claims connect a St. George LLC to the accused's family via a shared registered agent — the page flags it explicitly as rumor-level.","30","4"
"TPUSA_Precision_Granite","TPUSA","TPUSA/LLCs/precision-granite-marble-llc.mdx","/TPUSA/LLCs/precision-granite-marble-llc","Precision Granite & Marble LLC (Claims)","A masonry LLC that unverified claims associate with the Robinson family and, speculatively, with UVU tent-area construction.","An unverified thread tries to link a masonry company to both the accused's family and the UVU tent-area hardscaping — recorded here and marked unproven.","31","4"
"TPUSA_Security_Vendor","TPUSA","TPUSA/LLCs/rockhouse-integrity-group-llc.mdx","/TPUSA/LLCs/rockhouse-integrity-group-llc","Rockhouse Integrity Group LLC (Integrity Security Solutions)","The LLC doing business as Integrity Security Solutions, the security vendor connected to Kirk's protective arrangements.","The security firm around Kirk's protection operated under a different legal name than its trading name — Rockhouse Integrity Group doing business as Integrity Security Solutions.","32","4"
"TPUSA_Baker_Tilly","TPUSA","TPUSA/Companies/baker-tilly.mdx","/TPUSA/Companies/baker-tilly","Baker Tilly — TPUSA's Auditor (Claims)","The accounting firm reportedly performing Turning Point's annual audit, one said to have concluded June 20, 2025.","A clean outside audit reportedly closed on June 20, 2025 — yet Kirk reportedly ordered a far more aggressive internal audit ten weeks later, on September 2.","33","4"
"TPUSA_Lewis_Aviation","TPUSA","TPUSA/LLCs/tw-lewis-aviation-llc.mdx","/TPUSA/LLCs/tw-lewis-aviation-llc","T.W. Lewis Aviation LLC (Claims)","The aviation LLC tied to a conservative donor foundation that lists TPUSA as a key partner; an aircraft was tracked near the timeline.","A major TPUSA donor's aviation LLC owns an aircraft that flight trackers place near the case timeline.","34","4"
"TPUSA_Lewis_Foundation","TPUSA","TPUSA/Nonprofits/tw-lewis-foundation.mdx","/TPUSA/Nonprofits/tw-lewis-foundation","T.W. Lewis Foundation","A conservative donor foundation reportedly listing TPUSA as a key partner, with an associated aviation LLC.","The same donor foundation that funds TPUSA also controls an aviation LLC whose aircraft appears in the flight-tracking analysis.","35","4"
"TPUSA_Turning_Point_USA","TPUSA","TPUSA/Nonprofits/turning-point-usa.mdx","/TPUSA/Nonprofits/turning-point-usa","Turning Point USA (501c3)","The flagship charity Kirk founded and led, its charitable purpose, and the financial questions raised after his death.","The flagship charity's own 501(c)(3) status is the pivot of the dispute: political spending is restricted there, and investigators allege it happened anyway.","36","4"
"TPUSA_Paul_Singer","TPUSA","TPUSA/Paul_Singer_Funding.mdx","/TPUSA/Paul_Singer_Funding","Paul Singer and Conservative Funding Networks","Public reporting on a billionaire's funding ties to pro-Israel advocacy groups connected to pre-assassination political meetings.","The donor network behind the July 31 White House session is traceable in public reporting to a single billionaire funder of pro-Israel advocacy groups.","37","4"
"TPUSA_Philos_Project","TPUSA","TPUSA/Philos_Project_Funding.mdx","/TPUSA/Philos_Project_Funding","Philos Project and Pro-Israel Advocacy Funding","The Philos Project's role in pro-Israel conservative advocacy and its connection to the July 31, 2025 White House meeting.","A named advocacy nonprofit is documented as a participant in the July 31 White House session convened specifically about ""MAGA antisemitism"" — the fight Kirk was on the other side of.","38","4"
"TPUSA_Faith_Freedom","TPUSA","TPUSA/Faith-Freedom-Coalition.mdx","/TPUSA/Faith-Freedom-Coalition","Faith & Freedom Coalition (July 31 Context)","The coalition's reported role organizing the July 31, 2025 White House strategy session and its place in donor-alignment timelines.","The July 31 session was reportedly organized by an outside coalition rather than the White House itself — donors, not government, set the guest list that excluded Kirk.","39","4"
"TPUSA_Trump_Response","TPUSA","TPUSA/Trump-Support-After-Death.mdx","/TPUSA/Trump-Support-After-Death","Trump Administration Response After Kirk's Death","Documented White House and administration responses after the killing — the medal, investigation statements, and political framing.","The administration moved quickly to honors and framing while, per this page's chronology, saying strikingly little about the physical evidence itself.","40","4"
"TylerRobinson_Weapon_Rifle","Tyler_Robinson","Tyler_Robinson/Weapon_Rifle.mdx","/Tyler_Robinson/Weapon_Rifle","Tyler Robinson Weapon and Rifle","The Mauser .30-06 attributed to Robinson: recovery, DNA claims, ATF inconclusive match, barrel dust, and wound-trajectory challenges.","The ATF reportedly could not identify or exclude the autopsy bullet fragment as fired from the Mauser, and hearing testimony described dust inside the barrel and a fragment measuring .286-.301 inches.","1","4"
"TylerRobinson_Cowboys_Receipt","Tyler_Robinson","Tyler_Robinson/cowboys-smokehouse-receipt.mdx","/Tyler_Robinson/cowboys-smokehouse-receipt","Cowboy's Smokehouse Receipt","A photographed 9/10/25 restaurant receipt circulated as a possible alibi placing Robinson far from UVU that night.","Check #211, Table 24: ordered 8:55 PM and paid 9:47 PM on the day of the assassination, $38.51 on a Visa debit — circulated as an alibi, unauthenticated by any court.","2","4"
"TylerRobinson_Surrender","Tyler_Robinson","Tyler_Robinson/Surrender.mdx","/Tyler_Robinson/Surrender","Tyler Robinson Surrender — September 11","The September 11 Washington County surrender: Brooksby timeline, 6:25 PM Miranda conflict, missing bodycam and lobby CCTV.","Materials place Robinson Mirandized at 6:25 PM — before the 8:04 PM sheriff call and before the 7:57 PM Discord confession — while the county reportedly found zero bodycam and no lobby CCTV.","3","4"
"TylerRobinson_Discord_Messages","Tyler_Robinson","Tyler_Robinson/Discord_Messages.mdx","/Tyler_Robinson/Discord_Messages","Tyler Robinson Discord Messages","The alleged Discord confession: warrant targets, the 7:57 PM vs 6:25 PM custody conflict, and internal message contradictions.","The confession posts reportedly appeared at 7:57 PM on September 11, roughly ninety minutes after Robinson was already Mirandized in custody at 6:25 PM without phone access.","4","4"
"TylerRobinson_Eyewitness_BlackClad","Tyler_Robinson","Tyler_Robinson/eyewitness-black-clad-fugitive.mdx","/Tyler_Robinson/eyewitness-black-clad-fugitive","Eyewitness vs. the Text Confession","A construction-site electrician's description of the fleeing man collides with the alleged texts saying he had already changed clothes.","The texts say he changed outfits in the woods, yet an electrician reportedly described the man afterward as still in a black trench coat, black mask, cargo pants and long greasy black hair.","5","4"
"TylerRobinson_Cowboys_Full_Visit","Tyler_Robinson","Tyler_Robinson/cowboys-smokehouse-full-visit.mdx","/Tyler_Robinson/cowboys-smokehouse-full-visit","Cowboy's Smokehouse Full Visit Video","Full 34-minute citizen-journalist visit where the owner hands over the 9/10/25 receipt and a staff eyewitness is interviewed on camera.","A Panguitch restaurant staffer says he is 100% certain he served Tyler Robinson between 8:55 and 9:47 PM on the night of the assassination; the owner reportedly says no camera was working.","6","4"
"TylerRobinson_Risk_Assassination","Tyler_Robinson","Tyler_Robinson/Risk_Of_Assassination.mdx","/Tyler_Robinson/Risk_Of_Assassination","Tyler Robinson — Risk of Assassination","Baron Coleman's claim that Robinson is in grave physical danger and that the case cannot survive a trial.","Coleman states on camera he is 100% convinced Robinson was framed and was never supposed to survive to turn himself in — and names Robinson as only the first of two people in grave danger.","7","4"
"TylerRobinson_Clothing_Change_Hull","Tyler_Robinson","Tyler_Robinson/clothing-change-agent-david-hull.mdx","/Tyler_Robinson/clothing-change-agent-david-hull","Clothing Change & Agent David Hull","Agent Hull's testimony that the suspect changed clothes on the Losee Center roof and then changed back before arrest.","A rooftop change of clothes — and a change back into the morning outfit — was reportedly testified to at the preliminary hearing yet never captured on any surveillance camera.","8","4"
"TylerRobinson_Stairs_Guy","Tyler_Robinson","Tyler_Robinson/Stairs_Guy.mdx","/Tyler_Robinson/Stairs_Guy","Stairs Guy vs Tyler Robinson","Six clothing, backpack and rifle-carry mismatches between the campus-camera figure and the stairwell suspect.","The morning figure carries a light blue pack about half full; the stairwell figure's pack is 90-95% full — the opposite of what removing shorts during an outfit change should produce.","9","4"
"TylerRobinson_Baron_Family_Denial","Tyler_Robinson","Tyler_Robinson/baron-coleman-family-denial.mdx","/Tyler_Robinson/baron-coleman-family-denial","Baron Coleman — Family Denies the Confession","Coleman's account on Julian Dorey Episode 458 that Robinson's family does not believe he did it and denies a confession.","Coleman says he has seen family text messages and that the parents do not believe their son did it — and notes the parents were not on the preliminary-hearing witness list.","10","4"
"TylerRobinson_Sept_10_Movements","Tyler_Robinson","Tyler_Robinson/Tyler_9_10_2025.mdx","/Tyler_Robinson/Tyler_9_10_2025","Tyler Robinson on September 10, 2025","Minute-by-minute reported movements on the day of the shooting, including the 25-second egress window.","Surveillance stills timestamped 12:23:29 to 12:23:54 put the figure from shooting position to the Losee Center NE corner in 25 seconds — and a pronounced limp reportedly vanishes at 12:22.","11","4"
"TylerRobinson_Text_Messages_Twiggs","Tyler_Robinson","Tyler_Robinson/Messages/text-messages-twiggs.mdx","/Tyler_Robinson/Messages/text-messages-twiggs","Text Messages — Recovered From Lance Twiggs' Phone","The Robinson-Twiggs texts came off Twiggs' handset via Cellebrite extraction, not from any device attributed to Robinson.","The state's largest message exhibit (16.1, 17+ pages) was never pulled from Robinson's own phone; it was Cellebrite-extracted from his roommate's device by the Israeli firm Cellebrite.","12","4"
"TylerRobinson_Recruited","Tyler_Robinson","Tyler_Robinson/Recruited.mdx","/Tyler_Robinson/Recruited","Tyler Robinson Recruited","Claims and hypotheses that Robinson was monitored, influenced, or recruited by intelligence or politically connected networks.","Former NCTC director Joe Kent has stated his center was still early in examining potential international ties in the Kirk case when it was ordered to stop because a suspect was in custody.","13","4"
"TylerRobinson_Twiggs_Drawings","Tyler_Robinson","Tyler_Robinson/lance-twiggs-drawings.mdx","/Tyler_Robinson/lance-twiggs-drawings","Lance Twiggs Drawings","Photographs of frenzied notebook and sticky-note drawings reportedly recovered from the shared apartment, and evidence-handling questions.","The pages are held bare-handed in the photos — no gloves — and one gallery screenshot ends on the 09/11/2025 9:57 PM Discord confession message from user zealous_monkey_5.","14","4"
"TylerRobinson_Discord_Exhibit","Tyler_Robinson","Tyler_Robinson/Messages/discord-messages.mdx","/Tyler_Robinson/Messages/discord-messages","Discord Messages — Stored on a Third-Party Server","How the alleged Discord confession reached investigators and how it appears as State's Exhibit 16.2 in a court filing.","The filing's quotation reads ""it was [me]. ... look at the pictures from the surveillance footage"" — bracketed and elided in the document itself, meaning the public has seen photographs, not exports.","15","4"
"TylerRobinson_Investigation_Index","Tyler_Robinson","Tyler_Robinson/Investigation_Index.mdx","/Tyler_Robinson/Investigation_Index","Tyler Robinson Investigation Index","Working memo mapping identity, timeline, and forensic layers of the case, including the two-versions-of-the-texts theory.","It argues the released text messages exist in two conflicting versions, and lists a forensic layer where the ATF fragment is inconclusive and a shaped-charge cause would exonerate Robinson.","16","4"
"TylerRobinson_Handwritten_Note","Tyler_Robinson","Tyler_Robinson/Messages/handwritten-note.mdx","/Tyler_Robinson/Messages/handwritten-note","The Handwritten Note — Stored Under a Keyboard","The paper note left under a keyboard — the only message in the case with no server, timestamp or metadata.","The memorandum sometimes describes Exhibit 16.3 as something Robinson ""wrote to Mr. Twiggs,"" which reads like a message rather than paper under a keyboard — a live authentication problem.","17","4"
"TylerRobinson_Travel","Tyler_Robinson","Tyler_Robinson/Travel.mdx","/Tyler_Robinson/Travel","Tyler Robinson Travel","Camera-by-camera reconstruction of movements on 9/10, the rifle drop-off route, and the Dairy Queen sighting.","Construction workers near the recovered rifle reportedly encountered a man in black they first believed was the gunman, and were later told he did not match Robinson's appearance.","18","4"
"TylerRobinson_Family","Tyler_Robinson","Tyler_Robinson/Family.mdx","/Tyler_Robinson/Family","Tyler Robinson Family","Reported family background, the turn-in chain through a retired deputy, and January 2026 hearing statements.","Investigators who attended the January 16, 2026 hearing report the family told them face-to-face that they do not think he did this — and the turn-in may not have started with the parents.","19","4"
"TylerRobinson_Trial","Tyler_Robinson","Tyler_Robinson/Trial/overview.mdx","/Tyler_Robinson/Trial/overview","Tyler Robinson Trial","Charges, capital-case posture, the defense team, and the gag order restricting public discussion.","A Google Trends spike in searches for lead defense counsel Kathryn Nester's name was reportedly traced to foreign IP addresses months before the killing.","20","4"
