source_id,source_type,platform_or_outlet,account_handle,display_name,source_date,source_time,source_url,role,stance,count_claimed,claim_summary,topic_context,primary_or_relayed,evidence_class,likes,reposts,views,citation_count,cited_on_pages,corroborated_by,rebutted_by,reliability_note
X-099,x_post,X (Twitter),@charliekirk11,,UNKNOWN,,https://x.com/charliekirk11/status/1771020450568818768,subject_account,n/a,,,The event,relayed_or_amplified,social_post_unverified,,,,1,speaking/20240321_las_vegas.mdx,,,"Charlie Kirk / TPUSA-side account material quoted for event dates, not for plane claims."
X-100,x_post,X (Twitter),@charliekirk11,,UNKNOWN,,https://x.com/charliekirk11/status/1839688068619702275,subject_account,n/a,,,The event,relayed_or_amplified,social_post_unverified,,,,1,speaking/20240918_pittsburgh.mdx,,,"Charlie Kirk / TPUSA-side account material quoted for event dates, not for plane claims."
X-101,x_post,X (Twitter),@charliekirk11,,UNKNOWN,,https://x.com/charliekirk11/status/1844438706054365627,subject_account,n/a,,,The event,relayed_or_amplified,social_post_unverified,,,,1,speaking/20241016_tucson.mdx,,,"Charlie Kirk / TPUSA-side account material quoted for event dates, not for plane claims."
X-102,x_post,X (Twitter),@charliekirk11,,UNKNOWN,,https://x.com/charliekirk11/status/1850281900860182855,subject_account,n/a,,,The event,relayed_or_amplified,social_post_unverified,,,,4,speaking/20241021_atlanta.mdx;speaking/20241021_chapel_hill.mdx;speaking/20241022_omaha.mdx;speaking/20241024_las_vegas.mdx,,,"Charlie Kirk / TPUSA-side account material quoted for event dates, not for plane claims."
X-103,x_post,X (Twitter),@charliekirk11,,UNKNOWN,,https://x.com/charliekirk11/status/1850992657281269852,subject_account,n/a,,,The event,relayed_or_amplified,social_post_unverified,,,,1,speaking/20241028_phoenix.mdx,,,"Charlie Kirk / TPUSA-side account material quoted for event dates, not for plane claims."
X-104,x_post,X (Twitter),@charliekirk11,,UNKNOWN,,https://x.com/charliekirk11/status/1851712534836867197,subject_account,n/a,,,The event,relayed_or_amplified,social_post_unverified,,,,1,speaking/20241030_greenville.mdx,,,"Charlie Kirk / TPUSA-side account material quoted for event dates, not for plane claims."
X-105,x_post,X (Twitter),@charliekirk11,,UNKNOWN,,https://x.com/charliekirk11/status/1852006257798025558,subject_account,n/a,,,The event,relayed_or_amplified,social_post_unverified,,,,1,speaking/20241031_high_point.mdx,,,"Charlie Kirk / TPUSA-side account material quoted for event dates, not for plane claims."
X-106,x_post,X (Twitter),@JustJenRX,,UNKNOWN,,https://x.com/JustJenRX/status/1966313276322570746,amplifier_or_commenter,unclassified,,,"The aircraft people point at when they say ""Erika's flights""",relayed_or_amplified,social_post_unverified,,,,3,Erika_Kirk_Flights.mdx;Erika_X_Posters.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-107,x_post,X (Twitter),@alsacetx,,UNKNOWN,,https://x.com/alsacetx/status/1984380265301430530,amplifier_or_commenter,unclassified,,,"Who posted the images, the CSVs, the timelines",relayed_or_amplified,social_post_unverified,401,,,1,73_overlaps.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-108,x_post,X (Twitter),@alsacetx,,UNKNOWN,,https://x.com/alsacetx/status/1984466435599409348,amplifier_or_commenter,unclassified,,,"Who posted the images, the CSVs, the timelines",relayed_or_amplified,social_post_unverified,828,,256435,1,73_overlaps.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-109,x_post,X (Twitter),@alsacetx,,UNKNOWN,,https://x.com/alsacetx/status/1984938716314710072,amplifier_or_commenter,unclassified,,,"Who posted the images, the CSVs, the timelines",relayed_or_amplified,social_post_unverified,,,,1,73_overlaps.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-110,x_post,X (Twitter),@EvanAKilgore,,UNKNOWN,,https://x.com/EvanAKilgore/status/1990555422764511737,amplifier,asserts_pattern,70,"""Candace Owens now believes the unusual Egyptian planes were actually tracking Erika Kirk and not Charlie. The Egyptian plane overlapped with Erika's flight travels about 70 times the past few years. That is a 0.000000001% chance.""",What the amplifiers posted that night,relayed_or_amplified,social_post_unverified,38095,,,3,Erika_Tracked_Not_Charlie.mdx;Erika_X_Posters.mdx,ADSB-001 (Flightradar24 five-tail history export) is the only primary flight record behind any of these tallies. NO tally in this directory has ever been reconciled with another. Do not average them.,"ADSB-002 (Kanekoa line-by-line audit: ~66% of listed locations wrong, ~60% wrong continent); @Liz_Wheeler (same airport + same day reduces the overlap to ONE, 9/10 Utah); PRESS-004/PRESS-005 (Erika Kirk disputes the dates and locations attributed to her)","Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-111,x_post,X (Twitter),@Ryanmatta,,UNKNOWN,,https://x.com/Ryanmatta/status/1990562438908162474,amplifier,asserts_pattern,,,What the posts said,relayed_or_amplified,social_post_unverified,,,,4,Erika_Overseas_Overlaps.mdx;Erika_Tracked_Not_Charlie.mdx;Erika_X_Posters.mdx,ADSB-001 (Flightradar24 five-tail history export) is the only primary flight record behind any of these tallies. NO tally in this directory has ever been reconciled with another. Do not average them.,"ADSB-002 (Kanekoa line-by-line audit: ~66% of listed locations wrong, ~60% wrong continent); @Liz_Wheeler (same airport + same day reduces the overlap to ONE, 9/10 Utah); PRESS-004/PRESS-005 (Erika Kirk disputes the dates and locations attributed to her)",Relayed the Owens broadcast.
X-112,x_post,X (Twitter),@Mia_Stretch,,UNKNOWN,,https://x.com/Mia_Stretch/status/1990565803331289285,amplifier_or_commenter,unclassified,,,What the posts said,relayed_or_amplified,social_post_unverified,,,,3,Erika_Overseas_Overlaps.mdx;Erika_X_Posters.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-113,x_post,X (Twitter),@undead_is,,UNKNOWN,,https://x.com/undead_is/status/1991043290687537244,amplifier_or_commenter,unclassified,,,"What the pivot does, and what it does not do",relayed_or_amplified,social_post_unverified,,,,1,Erika_Tracked_Not_Charlie.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-114,x_post,X (Twitter),@ProjectConstitu,Project Constitution,UNKNOWN,,https://x.com/ProjectConstitu/status/1996069596030234801,compiler_researcher,asserts_pattern,,,"Topic 3 — Egyptian-registered planes near a TPUSA event || Project Constitution — TPUSA Faith events, contractors, rental cars",primary_post,social_post_unverified,1083,,262783,1,x_discussions.mdx,ADSB-001 (Flightradar24 five-tail history export) is the only primary flight record behind any of these tallies. NO tally in this directory has ever been reconciled with another. Do not average them.,"ADSB-002 (Kanekoa line-by-line audit: ~66% of listed locations wrong, ~60% wrong continent); @Liz_Wheeler (same airport + same day reduces the overlap to ONE, 9/10 Utah); PRESS-004/PRESS-005 (Erika Kirk disputes the dates and locations attributed to her)","Five-plane fleet log, the TPUSA Faith framing, the contractor and rental-car claims, and the Sharm el-Sheikh tarmac identification."
X-115,x_post,X (Twitter),@GlamHamRadio,,UNKNOWN,,https://x.com/GlamHamRadio/status/1997706709423501587,amplifier_or_commenter,unclassified,,,"Who posted the images, the CSVs, the timelines",relayed_or_amplified,social_post_unverified,,,,1,73_overlaps.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-116,x_post,X (Twitter),@Chris_CDC,,UNKNOWN,,https://x.com/Chris_CDC/status/2000044486341378150,amplifier_or_commenter,unclassified,,,How X answered the invitation,relayed_or_amplified,social_post_unverified,,,,1,Erika_Flight_Log_Invitation.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-117,x_post,X (Twitter),@Mia_Stretch,,UNKNOWN,,https://x.com/Mia_Stretch/status/2000056260780302690,amplifier_or_commenter,unclassified,,,How X answered the invitation,relayed_or_amplified,social_post_unverified,,,,4,Erika_Flight_Log_Invitation.mdx;Erika_Kirk_Flights.mdx;Erika_X_Posters.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-118,x_post,X (Twitter),@AdameMedia,,UNKNOWN,,https://x.com/AdameMedia/status/2000161881814909214,amplifier_or_commenter,unclassified,,,How X answered the invitation,relayed_or_amplified,social_post_unverified,,,,4,Erika_Flight_Log_Invitation.mdx;Erika_Kirk_Flights.mdx;Erika_X_Posters.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-119,x_post,X (Twitter),@GlamHamRadio,,UNKNOWN,,https://x.com/GlamHamRadio/status/2000427382092730392,amplifier_or_commenter,unclassified,,,"Who posted the images, the CSVs, the timelines",relayed_or_amplified,social_post_unverified,,,,1,73_overlaps.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-120,x_post,X (Twitter),@paramounttactcl,,UNKNOWN,,https://x.com/paramounttactcl/status/2000717550104064272,amplifier_or_commenter,unclassified,,,The window critique and the audit,relayed_or_amplified,social_post_unverified,,,,3,Erika_X_Posters.mdx;Overlap_Window_Definition.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-121,x_post,X (Twitter),@KanekoaTheGreat,Kanekoa,UNKNOWN,,https://x.com/KanekoaTheGreat/status/2000731452707889644,auditor,disputes_counts,66% of listed locations wrong / 60% wrong continent,,"Who posted the images, the CSVs, the timelines",primary_post,social_post_unverified,,,,1,73_overlaps.mdx,ADSB-001 (Flightradar24 five-tail history export),"BCAST-008 (@RealCandaceO restates the full claim set unchanged, 19 Jul 2026)",The principal line-by-line auditor. Pulled the spreadsheet locations against FlightRadar24 / FlightAware and reported ~66% of listed locations wrong and ~60% on the wrong continent. Promised update not posted. The single most-cited account in this directory.
X-122,x_post,X (Twitter),@KanekoaTheGreat,Kanekoa,UNKNOWN,,https://x.com/KanekoaTheGreat/status/2000766725231665257,auditor,disputes_counts,66% of listed locations wrong / 60% wrong continent,,"Who posted the images, the CSVs, the timelines",primary_post,social_post_unverified,,,,1,73_overlaps.mdx,ADSB-001 (Flightradar24 five-tail history export),"BCAST-008 (@RealCandaceO restates the full claim set unchanged, 19 Jul 2026)",The principal line-by-line auditor. Pulled the spreadsheet locations against FlightRadar24 / FlightAware and reported ~66% of listed locations wrong and ~60% on the wrong continent. Promised update not posted. The single most-cited account in this directory.
X-123,x_post,X (Twitter),@CinemaShogun,,UNKNOWN,,https://x.com/CinemaShogun/status/2001000059081777176,amplifier_or_commenter,unclassified,,,The window critique and the audit,relayed_or_amplified,social_post_unverified,,,,2,Erika_X_Posters.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-124,x_post,X (Twitter),@grok,Grok on X,UNKNOWN,,https://x.com/grok/status/2001009265310339110,ai_relay,neutral_restates_official,,,Topic 6 — Debates about more or less than 77 || Grok-on-X replies — a repeating official-narrative restatement,relayed_or_amplified,social_post_unverified,,,,1,x_discussions.mdx,,,An AI reply account. Recurring participant that restates the official narrative. NOT a source; recorded because it appears in the thread record.
X-125,x_post,X (Twitter),@KanekoaTheGreat,Kanekoa,UNKNOWN,,https://x.com/KanekoaTheGreat/status/2001102602751369612,auditor,disputes_counts,66% of listed locations wrong / 60% wrong continent,She never provided any verifiable evidence for Erika's location. How would she even know Erika's location?,"Topic 6 — Debates about more or less than 77 || KanekoaTheGreat — 66 percent, 60 percent wrong continent, no Erika locations, promised update not posted",primary_post,social_post_unverified,783,,,1,x_discussions.mdx,ADSB-001 (Flightradar24 five-tail history export),"BCAST-008 (@RealCandaceO restates the full claim set unchanged, 19 Jul 2026)",The principal line-by-line auditor. Pulled the spreadsheet locations against FlightRadar24 / FlightAware and reported ~66% of listed locations wrong and ~60% on the wrong continent. Promised update not posted. The single most-cited account in this directory.
X-126,x_post,X (Twitter),@KanekoaTheGreat,Kanekoa,UNKNOWN,,https://x.com/KanekoaTheGreat/status/2001103189299618119,auditor,disputes_counts,66% of listed locations wrong / 60% wrong continent,She never provided any verifiable evidence for Erika's location. How would she even know Erika's location?,"Topic 6 — Debates about more or less than 77 || KanekoaTheGreat — 66 percent, 60 percent wrong continent, no Erika locations, promised update not posted",primary_post,social_post_unverified,783,,,1,x_discussions.mdx,ADSB-001 (Flightradar24 five-tail history export),"BCAST-008 (@RealCandaceO restates the full claim set unchanged, 19 Jul 2026)",The principal line-by-line auditor. Pulled the spreadsheet locations against FlightRadar24 / FlightAware and reported ~66% of listed locations wrong and ~60% on the wrong continent. Promised update not posted. The single most-cited account in this directory.
X-127,x_post,X (Twitter),@KanekoaTheGreat,Kanekoa,UNKNOWN,,https://x.com/KanekoaTheGreat/status/2001117551259169265,auditor,disputes_counts,66% of listed locations wrong / 60% wrong continent,She never provided any verifiable evidence for Erika's location. How would she even know Erika's location?,"Topic 6 — Debates about more or less than 77 || KanekoaTheGreat — 66 percent, 60 percent wrong continent, no Erika locations, promised update not posted",primary_post,social_post_unverified,783,,,1,x_discussions.mdx,ADSB-001 (Flightradar24 five-tail history export),"BCAST-008 (@RealCandaceO restates the full claim set unchanged, 19 Jul 2026)",The principal line-by-line auditor. Pulled the spreadsheet locations against FlightRadar24 / FlightAware and reported ~66% of listed locations wrong and ~60% on the wrong continent. Promised update not posted. The single most-cited account in this directory.
X-128,x_post,X (Twitter),@GlamHamRadio,,UNKNOWN,,https://x.com/GlamHamRadio/status/2001151656331973101,amplifier_or_commenter,unclassified,,,"Who posted the images, the CSVs, the timelines",relayed_or_amplified,social_post_unverified,,,,1,73_overlaps.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-129,x_post,X (Twitter),@KanekoaTheGreat,Kanekoa,UNKNOWN,,https://x.com/KanekoaTheGreat/status/2001343486541598852,auditor,disputes_counts,66% of listed locations wrong / 60% wrong continent,She never provided any verifiable evidence for Erika's location. How would she even know Erika's location?,"Topic 6 — Debates about more or less than 77 || KanekoaTheGreat — 66 percent, 60 percent wrong continent, no Erika locations, promised update not posted",primary_post,social_post_unverified,783,,,1,x_discussions.mdx,ADSB-001 (Flightradar24 five-tail history export),"BCAST-008 (@RealCandaceO restates the full claim set unchanged, 19 Jul 2026)",The principal line-by-line auditor. Pulled the spreadsheet locations against FlightRadar24 / FlightAware and reported ~66% of listed locations wrong and ~60% on the wrong continent. Promised update not posted. The single most-cited account in this directory.
X-130,x_post,X (Twitter),@grok,Grok on X,UNKNOWN,,https://x.com/grok/status/2002191598063341985,ai_relay,neutral_restates_official,,,Topic 6 — Debates about more or less than 77 || Grok-on-X replies — a repeating official-narrative restatement,relayed_or_amplified,social_post_unverified,,,,1,x_discussions.mdx,,,An AI reply account. Recurring participant that restates the official narrative. NOT a source; recorded because it appears in the thread record.
X-131,x_post,X (Twitter),@EYakoby,,UNKNOWN,,https://x.com/EYakoby/status/2003551800537018613,amplifier_or_commenter,unclassified,,,The window critique and the audit,relayed_or_amplified,social_post_unverified,,,,3,Erika_X_Posters.mdx;Overlap_Window_Definition.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-132,x_post,X (Twitter),@KanekoaTheGreat,Kanekoa,UNKNOWN,,https://x.com/KanekoaTheGreat/status/2005427280064258252,auditor,disputes_counts,66% of listed locations wrong / 60% wrong continent,"What happened to your Egyptian planes, @RealCandaceO?","Topic 6 — Debates about more or less than 77 || KanekoaTheGreat — 66 percent, 60 percent wrong continent, no Erika locations, promised update not posted",primary_post,social_post_unverified,,,,1,x_discussions.mdx,ADSB-001 (Flightradar24 five-tail history export),"BCAST-008 (@RealCandaceO restates the full claim set unchanged, 19 Jul 2026)",The principal line-by-line auditor. Pulled the spreadsheet locations against FlightRadar24 / FlightAware and reported ~66% of listed locations wrong and ~60% on the wrong continent. Promised update not posted. The single most-cited account in this directory.
X-133,x_post,X (Twitter),@grok,Grok on X,UNKNOWN,,https://x.com/grok/status/2005913794518618188,ai_relay,neutral_restates_official,,,Topic 6 — Debates about more or less than 77 || Grok-on-X replies — a repeating official-narrative restatement,relayed_or_amplified,social_post_unverified,,,,1,x_discussions.mdx,,,An AI reply account. Recurring participant that restates the official narrative. NOT a source; recorded because it appears in the thread record.
X-134,x_post,X (Twitter),@thereallorilove,,UNKNOWN,,https://x.com/thereallorilove/status/2006088062552703069,amplifier_or_commenter,unclassified,,,How X answered the invitation,relayed_or_amplified,social_post_unverified,,,,3,Erika_Flight_Log_Invitation.mdx;Erika_X_Posters.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-135,x_post,X (Twitter),@KanekoaTheGreat,Kanekoa,UNKNOWN,,https://x.com/KanekoaTheGreat/status/2006197667723108473,auditor,disputes_counts,66% of listed locations wrong / 60% wrong continent,"What happened to your Egyptian planes, @RealCandaceO?","Topic 6 — Debates about more or less than 77 || KanekoaTheGreat — 66 percent, 60 percent wrong continent, no Erika locations, promised update not posted",primary_post,social_post_unverified,,,,1,x_discussions.mdx,ADSB-001 (Flightradar24 five-tail history export),"BCAST-008 (@RealCandaceO restates the full claim set unchanged, 19 Jul 2026)",The principal line-by-line auditor. Pulled the spreadsheet locations against FlightRadar24 / FlightAware and reported ~66% of listed locations wrong and ~60% on the wrong continent. Promised update not posted. The single most-cited account in this directory.
X-136,x_post,X (Twitter),@ProjectConstitu,Project Constitution,UNKNOWN,,https://x.com/ProjectConstitu/status/2013797285570691308,compiler_researcher,asserts_pattern,,"""Erika's Plane (N102DZ): Leaves AZ at 2:19 PM, arrives Provo 4:36 PM. On board: Erika Kirk, Tyler Bowyer, Elizabeth McCoy, a priest – scrambled post-incident.""",Claim B — afternoon inbound on N102DZ,primary_post,social_post_unverified,,,,3,Erika_Sept10_Whereabouts.mdx;Erika_X_Posters.mdx,ADSB-001 (Flightradar24 five-tail history export) is the only primary flight record behind any of these tallies. NO tally in this directory has ever been reconciled with another. Do not average them.,"ADSB-002 (Kanekoa line-by-line audit: ~66% of listed locations wrong, ~60% wrong continent); @Liz_Wheeler (same airport + same day reduces the overlap to ONE, 9/10 Utah); PRESS-004/PRESS-005 (Erika Kirk disputes the dates and locations attributed to her)","Five-plane fleet log, the TPUSA Faith framing, the contractor and rental-car claims, and the Sharm el-Sheikh tarmac identification."
X-137,x_post,X (Twitter),@ProjectConstitu,Project Constitution,UNKNOWN,,https://x.com/ProjectConstitu/status/2023790344681279728,compiler_researcher,asserts_pattern,,,"The aircraft people point at when they say ""Erika's flights""",primary_post,social_post_unverified,,,,4,Erika_Kirk_Flights.mdx;Erika_Sept10_Whereabouts.mdx;Erika_X_Posters.mdx,ADSB-001 (Flightradar24 five-tail history export) is the only primary flight record behind any of these tallies. NO tally in this directory has ever been reconciled with another. Do not average them.,"ADSB-002 (Kanekoa line-by-line audit: ~66% of listed locations wrong, ~60% wrong continent); @Liz_Wheeler (same airport + same day reduces the overlap to ONE, 9/10 Utah); PRESS-004/PRESS-005 (Erika Kirk disputes the dates and locations attributed to her)","Five-plane fleet log, the TPUSA Faith framing, the contractor and rental-car claims, and the Sharm el-Sheikh tarmac identification."
X-138,x_post,X (Twitter),@KanekoaTheGreat,Kanekoa,UNKNOWN,,https://x.com/KanekoaTheGreat/status/2026886783682884078,auditor,disputes_counts,66% of listed locations wrong / 60% wrong continent,"What happened to your Egyptian planes, @RealCandaceO?","Topic 6 — Debates about more or less than 77 || KanekoaTheGreat — 66 percent, 60 percent wrong continent, no Erika locations, promised update not posted",primary_post,social_post_unverified,,,,1,x_discussions.mdx,ADSB-001 (Flightradar24 five-tail history export),"BCAST-008 (@RealCandaceO restates the full claim set unchanged, 19 Jul 2026)",The principal line-by-line auditor. Pulled the spreadsheet locations against FlightRadar24 / FlightAware and reported ~66% of listed locations wrong and ~60% on the wrong continent. Promised update not posted. The single most-cited account in this directory.
X-139,x_post,X (Twitter),@KanekoaTheGreat,Kanekoa,UNKNOWN,,https://x.com/KanekoaTheGreat/status/2027967675855737173,auditor,disputes_counts,66% of listed locations wrong / 60% wrong continent,"What happened to your Egyptian planes, @RealCandaceO?","Topic 6 — Debates about more or less than 77 || KanekoaTheGreat — 66 percent, 60 percent wrong continent, no Erika locations, promised update not posted",primary_post,social_post_unverified,,,,1,x_discussions.mdx,ADSB-001 (Flightradar24 five-tail history export),"BCAST-008 (@RealCandaceO restates the full claim set unchanged, 19 Jul 2026)",The principal line-by-line auditor. Pulled the spreadsheet locations against FlightRadar24 / FlightAware and reported ~66% of listed locations wrong and ~60% on the wrong continent. Promised update not posted. The single most-cited account in this directory.
X-140,x_post,X (Twitter),@KanekoaTheGreat,Kanekoa,UNKNOWN,,https://x.com/KanekoaTheGreat/status/2029975864495198490,auditor,disputes_counts,66% of listed locations wrong / 60% wrong continent,"What happened to your Egyptian planes, @RealCandaceO?","Topic 6 — Debates about more or less than 77 || KanekoaTheGreat — 66 percent, 60 percent wrong continent, no Erika locations, promised update not posted",primary_post,social_post_unverified,1962,,111971,1,x_discussions.mdx,ADSB-001 (Flightradar24 five-tail history export),"BCAST-008 (@RealCandaceO restates the full claim set unchanged, 19 Jul 2026)",The principal line-by-line auditor. Pulled the spreadsheet locations against FlightRadar24 / FlightAware and reported ~66% of listed locations wrong and ~60% on the wrong continent. Promised update not posted. The single most-cited account in this directory.
X-141,x_post,X (Twitter),@KanekoaTheGreat,Kanekoa,UNKNOWN,,https://x.com/KanekoaTheGreat/status/2029990359712026742,auditor,disputes_counts,66% of listed locations wrong / 60% wrong continent,Still waiting on receipts for how French legionnaires and the U.S. military were involved in Charlie's murder.,"Topic 6 — Debates about more or less than 77 || KanekoaTheGreat — 66 percent, 60 percent wrong continent, no Erika locations, promised update not posted",primary_post,social_post_unverified,,,,1,x_discussions.mdx,ADSB-001 (Flightradar24 five-tail history export),"BCAST-008 (@RealCandaceO restates the full claim set unchanged, 19 Jul 2026)",The principal line-by-line auditor. Pulled the spreadsheet locations against FlightRadar24 / FlightAware and reported ~66% of listed locations wrong and ~60% on the wrong continent. Promised update not posted. The single most-cited account in this directory.
X-142,x_post,X (Twitter),@grok,Grok on X,UNKNOWN,,https://x.com/grok/status/2030036218688258144,ai_relay,neutral_restates_official,,,Topic 6 — Debates about more or less than 77 || Grok-on-X replies — a repeating official-narrative restatement,relayed_or_amplified,social_post_unverified,,,,1,x_discussions.mdx,,,An AI reply account. Recurring participant that restates the official narrative. NOT a source; recorded because it appears in the thread record.
X-143,x_post,X (Twitter),@GlamHamRadio,,UNKNOWN,,https://x.com/GlamHamRadio/status/2038075820284297547,amplifier_or_commenter,unclassified,,,"Who posted the images, the CSVs, the timelines",relayed_or_amplified,social_post_unverified,,,,1,73_overlaps.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-144,x_post,X (Twitter),@EricLDaugh,,UNKNOWN,,https://x.com/EricLDaugh/status/2044193709370011851,amplifier_or_commenter,unclassified,,,"The aircraft people point at when they say ""Erika's flights""",relayed_or_amplified,social_post_unverified,,,,5,Erika_Kirk_Flights.mdx;Erika_Sept10_Whereabouts.mdx;Erika_X_Posters.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-145,x_post,X (Twitter),@hurtfeelingzday,,UNKNOWN,,https://x.com/hurtfeelingzday/status/2069688064620843318,amplifier_or_commenter,unclassified,,,How X answered the invitation,relayed_or_amplified,social_post_unverified,4613,,,4,Erika_Flight_Log_Invitation.mdx;Erika_Kirk_Flights.mdx;Erika_X_Posters.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-146,x_post,X (Twitter),@realstewpeters,,UNKNOWN,,https://x.com/realstewpeters/status/2073068183540363576,amplifier_or_commenter,unclassified,,,The erasure / invitation thread,relayed_or_amplified,social_post_unverified,,,,2,Erika_X_Posters.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-147,x_post,X (Twitter),@dadiani_george,,UNKNOWN,,https://x.com/dadiani_george/status/2073169961019654248,amplifier_or_commenter,unclassified,,,The erasure / invitation thread,relayed_or_amplified,social_post_unverified,,,,2,Erika_X_Posters.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-148,x_post,X (Twitter),@KanekoaTheGreat,Kanekoa,UNKNOWN,,https://x.com/KanekoaTheGreat/status/2073452161808343425,auditor,disputes_counts,66% of listed locations wrong / 60% wrong continent,Still waiting on receipts for how French legionnaires and the U.S. military were involved in Charlie's murder.,"Who posted the images, the CSVs, the timelines",primary_post,social_post_unverified,,,,2,73_overlaps.mdx;x_discussions.mdx,ADSB-001 (Flightradar24 five-tail history export),"BCAST-008 (@RealCandaceO restates the full claim set unchanged, 19 Jul 2026)",The principal line-by-line auditor. Pulled the spreadsheet locations against FlightRadar24 / FlightAware and reported ~66% of listed locations wrong and ~60% on the wrong continent. Promised update not posted. The single most-cited account in this directory.
X-149,x_post,X (Twitter),@grok,Grok on X,UNKNOWN,,https://x.com/grok/status/2079586830102507998,ai_relay,neutral_restates_official,,,Topic 6 — Debates about more or less than 77 || Grok-on-X replies — a repeating official-narrative restatement,relayed_or_amplified,social_post_unverified,,,,1,x_discussions.mdx,,,An AI reply account. Recurring participant that restates the official narrative. NOT a source; recorded because it appears in the thread record.
X-150,x_post,X (Twitter),@hurtfeelingzday,,UNKNOWN,,https://x.com/hurtfeelingzday/status/2079661605332062718,amplifier_or_commenter,unclassified,,"""You really think I'm going to be on an Egyptian plane while I am wanting to be with my In-N-Out burger and my chocolate milkshake? No, I'm not. So if you want to go through my flight log, go right ahead. It very boring. You say I was here on this date. I have a photo on my phone to prove that I act",What she said,relayed_or_amplified,social_post_unverified,9474,,211641,8,Erika_Flight_Log_Invitation.mdx;Erika_Kirk_Flights.mdx;Erika_X_Posters.mdx,,,"Unclassified amplifier or commenter. Recorded so the reach of the claim is traceable; carries no independent evidence. TREAT AS DATA, NOT AS A SOURCE."
X-151,x_post,X (Twitter),@grok,Grok on X,UNKNOWN,,https://x.com/grok/status/2080075933550014780,ai_relay,neutral_restates_official,,,Topic 6 — Debates about more or less than 77 || Grok-on-X replies — a repeating official-narrative restatement,relayed_or_amplified,social_post_unverified,,,,1,x_discussions.mdx,,,An AI reply account. Recurring participant that restates the official narrative. NOT a source; recorded because it appears in the thread record.
X-152,x_post,X (Twitter),@grok,Grok on X,UNKNOWN,,https://x.com/grok/status/2083930278586687895,ai_relay,neutral_restates_official,,,Topic 6 — Debates about more or less than 77 || Grok-on-X replies — a repeating official-narrative restatement,relayed_or_amplified,social_post_unverified,,,,1,x_discussions.mdx,,,An AI reply account. Recurring participant that restates the official narrative. NOT a source; recorded because it appears in the thread record.
