url_path,file_path,extension,level,level2,csv_level2,is_overview,title,sidebar_label,description,media_kind,media_src,media_cid,media_alt,media_shape,banned,anchor,teaser
/Iran/israel-iran-war-push,site/docs/Iran/israel-iran-war-push.mdx,mdx,3,Iran,Iran,no,Israel's Push for War With Iran,Israel's Push for War,"Why a U.S.–Iran war is central to pro-Israel advocacy, and how Charlie Kirk's reported opposition put him at odds with that agenda — presented as reported claims, not proven fact.",image,/img/evidence/c3f30f4815b2c5e1744419c1a2888738b5c3337eea351d9f9801cab0de8370f0.jpg,QmapUZ9eiYm5xKcKgZJeCEaP74YnAaFzXrKRaGpMDc9hWW,This is a digital graphic presenting a speculative timeline chart titled &quot;Charlie Kirk Assassination &amp; Iran Regime Change: The Timeline That Raises Eyebrows...&quot;.,ck-4sq-stack,no,CK_AUTHOR_CREDIT,"Why a U.S.&ndash;Iran war sat at the centre of pro-Israel advocacy in 2025, and how Charlie&apos;s reported opposition put him against it. Presented as reported positions, not as a motive finding."
/Iran/joe-kent-cartel,site/docs/Iran/joe-kent-cartel.mdx,mdx,3,Iran,Iran,no,Joe Kent & the 'Murderous Cartel' Framing,Joe Kent Statements,Posts amplifying statements attributed to former CIA officer Joe Kent — that Charlie Kirk was silenced for opposing the Iran war — and the claim that Kash Patel rebuffed a foreign-involvement inquiry. Reported claims.,none,,,,none,no,CK_AUTHOR_CREDIT,"A former counterterrorism director&apos;s remarks, and the far louder headline built on top of them. The narrow, checkable part is that Kent says foreign-involvement leads deserved scrutiny and that <a href=""/FBI/Foreign_Leads"">an offer to pursue them was reportedly rebuffed</a>; the &quot;murderous cartel&quot; phrasing belongs to the poster, not to Kent."
/Iran/kirk-warnings-quotes,site/docs/Iran/kirk-warnings-quotes.mdx,mdx,3,Iran,Iran,no,Kirk's Iran Warnings: The Record,Kirk's Iran Warnings,"A dated record of Charlie Kirk's public opposition to a U.S. war or regime change in Iran — 2019, April 2025, and June 2025 statements — and the specific consequences he warned it would bring.",none,,,,none,no,CK_AUTHOR_CREDIT,"The dated record: 2019 against endless wars, April 2025 calling a new Middle East war a catastrophic mistake, June 2025 calling regime change pathologically insane. It matters because it shows the anti-war stance was years old, not a convenient posthumous invention."
/Iran/midnight-hammer-12-day-war,site/docs/Iran/midnight-hammer-12-day-war.mdx,mdx,3,Iran,Iran,no,The 12-Day War & Operation Midnight Hammer,12-Day War & Midnight Hammer,Context page: the June 2025 Iran–Israel 12-day war and the U.S. strikes known as Operation Midnight Hammer — the conflict Charlie Kirk reportedly lobbied Trump to limit.,image,/img/evidence/e7b2752c262f72945d788b85e389cd726233ebd1fda017f37be73fd61efe7e73.jpg,QmNbcgQQsa324DSp6XEQJM3UrCDecKhoW3Ygb2fiGQeTBU,"This is a medium close-up, eye-level portrait photograph of a middle-aged, tattooed man holding a baby on his lap indoors.",ck-4sq-side,no,CK_AUTHOR_CREDIT,The June 2025 Iran&ndash;Israel war and the U.S. strikes Charlie reportedly lobbied against. Without this context the anti-war comments read as abstract; with it they read as a fight he was losing.
/Iran/mossad-files-exploding-mic,site/docs/Iran/mossad-files-exploding-mic.mdx,mdx,3,Iran,Iran,no,'Mossad Files' & the Exploding-Mic Theory,Mossad Files / Exploding Mic,"The Iran-framed claim of released 'Mossad Files' and a remote-detonation exploding-microphone theory of Charlie Kirk's death — an unverified alternative narrative built on video, SUV-fragment, scene-tampering, and wound analysis, cross-linked to the Microphone section.",none,,,,none,no,CK_AUTHOR_CREDIT,"The Iran-tagged packaging of the exploding-mic theory &mdash; that the fatal mechanism was a device in the microphone rather than a distant rifle. The forensic core lives in the <a href=""/Mic/overview"">Microphone section</a>; this page records how the claim travelled under a &quot;Mossad Files&quot; label, and what skeptics answer."
/Iran/overview,site/docs/Iran/overview.mdx,mdx,2,Iran,,yes,Iran War,Iran War,"Iran did not kill Charlie Kirk. But his public stand against a U.S. war with Iran put him in the way of the war's most powerful advocates — a motive thread this section maps as reported claims, not proven fact.",image,/img/evidence/fb93ab1ba466c48fd57bd2f82f92076c997c7709df391e834ba1333bfc0163af.jpg,QmTdFSZZnmQwp3xXEmhFeZcJM2QWN2UdBeNkYvJ8bfJcfn,This image is a digital graphic presenting a speculative timeline titled &quot;Charlie Kirk Assassination &amp; Iran Regime Change: The Timeline That Raises Eyebrows...&quot;.,ck-4sq-stack,no,CK_AUTHOR_CREDIT,Iran had nothing to do with killing Charlie Kirk. This section maps the reverse: that by reportedly lobbying against a U.S.&ndash;Iran war he ended up opposite that war&apos;s most powerful advocates &mdash; a policy motive the lone-gunman account never addresses.
/Iran/post-death-pivot,site/docs/Iran/post-death-pivot.mdx,mdx,3,Iran,Iran,no,TPUSA's Post-Death Pivot on Iran,Post-Death Pivot,"Reported claims that after Charlie Kirk's death his organization shifted toward a pro-war posture — the reverse of the Iran-war restraint he championed. Presented with attribution, not as proven fact.",none,,,,none,no,CK_AUTHOR_CREDIT,"The claim that after Kirk died, the organization and the show carrying his name shifted toward the pro-war posture he had reportedly been breaking from &mdash; the mirror image of his final positions."
/Iran/timing-between-conflicts,site/docs/Iran/timing-between-conflicts.mdx,mdx,3,Iran,Iran,no,Assassinated Between Two Iran Conflicts,Timing Between Conflicts,"The timing argument at the heart of the Iran motive thread — Charlie Kirk killed between Iran escalations, with the JFK-to-Vietnam analogy X users apply to Kirk-to-Iran. Reported claims and commentary.",image,/img/evidence/8850739db6bec7e60b13bba952abfd24a224d1b6be89a3f558357acf6fb768d6.png,QmSd3LN3DrQh51eKVSyVsbasLaA9ZBKKPrnRy3Ci97XGcD,This image is a digital screenshot or scan of a snippet of English text printed on a white background.,ck-4sq-stack,no,CK_AUTHOR_CREDIT,"The most repeated argument in this section is a calendar argument: killed between two Iran escalations, with the war advancing afterwards. The page states it plainly and then states its limit &mdash; timing is suggestive, never probative."
/Iran/truman-show-bubble,site/docs/Iran/truman-show-bubble.mdx,mdx,3,Iran,Iran,no,"The \""Truman Show\"" Bubble Around Trump",The Truman Show Bubble,"Former NCTC director Joe Kent says a 'Truman Show' echo chamber — Israeli access to Trump's inner circle plus coordinated media repetition — moved the U.S. red line on Iran. Attributed public statements, not proven fact.",none,,,,none,no,CK_AUTHOR_CREDIT,"Joe Kent describing, in his own words, how he believes Iran policy actually got set: an echo chamber around the president that his interviewer calls Truman Show&ndash;esque. Kent alleges no crime and never mentions Charlie Kirk, which is what makes it usable."
/Iran/x-discourse-and-counter-narratives,site/docs/Iran/x-discourse-and-counter-narratives.mdx,mdx,3,Iran,Iran,no,The X Discourse & Counter-Narratives,X Discourse & Counterpoints,"A survey of how X/Twitter discusses Charlie Kirk's Iran stance and death — the recurring sentiments and Epstein/Candace/Tucker threads — alongside the counter-narratives: court evidence, Grok pushback, foreign amplification, and official denials.",image,/img/evidence/ece0bc3fbbe1cddaf1d4625f232ede956714de8832c29cd1d936720608dce592.jpg,QmfPYJrHYj4cQdVLvRAdeY7DT16RLDyngwAAJoZi1QRVVs,"This is a security camera still image showing a young man standing inside a commercial establishment, likely a fast-food restaurant or a movie theater lobby.",ck-4sq-stack,no,CK_AUTHOR_CREDIT,"Both lanes on one page: the viral claims tying Kirk&apos;s Iran stance to his death, and the rebuttals &mdash; the court evidence, the skeptic pushback, and the note that hostile networks amplified the same theories. Virality is not organic proof."
/Suspects/Black_Clad_Figure_Transport_SUV,site/docs/Suspects/Black_Clad_Figure_Transport_SUV.mdx,mdx,3,Suspects,Suspects,no,Black-Clad Figure at the Transport SUV,Black-Clad Figure — Transport SUV,A figure in all-black tactical gear is filmed reaching the open rear hatch of the SUV used to move Charlie Kirk from UVU — the Farnsworth camera angle first aired by Candace Owens.,video,/img/video_posters/3980c34381f74fe9cdf8f0df841fc13e7b29f14a24e6807dca7948989d4d0c60.jpg,,Video still from Black-Clad Figure at the Transport SUV,ck-4sq-stack,no,H2_RELATED_AREAS,One bystander angle catches a figure in head-to-toe black reaching the open rear hatch of the vehicle used to move Charlie away from the courtyard. The camera pans off within a second. The identity is unknown and no wrongdoing is alleged.
/Suspects/Black_Clad_Fugitive_Escape_Path,site/docs/Suspects/Black_Clad_Fugitive_Escape_Path.mdx,mdx,3,Suspects,Suspects,no,Black-Clad Fugitive Escape Path,Black-Clad Fugitive Escape Path,"Sam Parker's 11:47 investigation retraces every reported sighting of the all-black fugitive who left the Losee Center roof — dispatch audio, the rooftop crawl, the woods, the construction-site encounter, and the TMZ house camera — and asks whether the man in black was ever Tyler Robinson at all.",video,/img/video_posters/3652584f10bdc61ad85853767413e6593d8d91613fb06de809bc4b3e443688eb.jpg,,Video still from Black-Clad Fugitive Escape Path,ck-4sq-side,no,H2_INTERESTING,"An 11:47 reconstruction of every reported sighting of the all-black figure who left the Losee Center roof &mdash; dispatch audio, the crawl, the woods, and the residential streets north of campus."
/Suspects/Construction_Site_Gunman_Contact,site/docs/Suspects/Construction_Site_Gunman_Contact.mdx,mdx,3,Suspects,Suspects,no,Construction Site Gunman Contact,Construction Site Gunman Contact,On-scene video: a construction worker at the site above the UVU shooting reportedly spoke to the fleeing man in black before any sirens sounded — and the crime scene stayed open to the public.,none,,,,none,no,H2_INTERESTING,A worker on the site above the courtyard reportedly spoke to a man coming up from the shooting who asked to cut through &mdash; before any siren sounded. The same video records the evidence trail sitting unsecured while the public walked through it.
/Suspects/Escape_Path_Video_Transcript,site/docs/Suspects/Escape_Path_Video_Transcript.mdx,mdx,3,Suspects,Suspects,no,Escape-Path Video: Full Transcript,Escape-Path Video Transcript,"Complete transcript of Sam Parker's 11:47 escape-path investigation — the dispatch description, the Losee Center roof, the woods, the construction-site encounter with the long-haired man in black, the TMZ house camera, and the outfit-change problem it creates for the alleged text confession.",video,/img/video_posters/3652584f10bdc61ad85853767413e6593d8d91613fb06de809bc4b3e443688eb.jpg,,Video still from Escape-Path Video: Full Transcript,ck-4sq-side,no,H2_INTERESTING,"The complete transcript of the 11:47 escape-path investigation, so the broadcast clips and witness quotes can be searched and quoted directly rather than through a summary. It opens with an accuracy note listing the machine-transcription errors that matter."
/Suspects/Grey_Van_Shooter,site/docs/Suspects/Grey_Van_Shooter.mdx,mdx,3,Suspects,Suspects,no,Grey Van Shooter — Laser POI,Grey Van Shooter,"Person-of-interest analysis of a grey van under the tent tunnel — IR laser on Frank Turek's phone, hatch timing, and acoustic triangulation claims.",image,/img/evidence/addb61388389831fd0593897c7a6121d67c12187cfca0dfe2574ad7e2c1fa9f1.jpg,QmanEJSSaoYZUvz25EYS5ZAbTbn8Mp6E1LkXJDxQbyGMRn,"The image shows a high-angle, wide-shot view of a massive, densely packed crowd of people—mostly young adults—gathered in an outdoor concrete plaza or courtyard.",ck-4sq-stack,no,CK_AUTHOR_CREDIT,"An infrared laser reflected on a phone screen reportedly traces back to a grey van under the tent tunnel, whose rear hatch opens about four seconds before the shot and shuts immediately after. Person of interest only &mdash; no accusation is made."
/Suspects/Rick_Cutler_POI,site/docs/Suspects/Rick_Cutler_POI.mdx,mdx,3,Suspects,Suspects,no,Rick Cutler — Claims Raised by Citizen Investigators,Rick Cutler claims,"Documents what citizen investigators have alleged about Rick Cutler at the UVU event — arm puller setup claims, SUV transport, and defense-witness commentary. No agency has named him a person of interest and no criminal involvement is asserted.",image,/img/evidence/0f55827920dc968fc59b4103c27782a48234dbad046b21af30181723ec746f70.jpg,QmdVQahT2w5dCmjYFC55xDRRuCJ3yyBSip63F4dHNxmfsm,This image is a digital screenshot of a text document or notes application featuring white sans-serif text set against a solid black background.,ck-4sq-side,no,CK_AUTHOR_CREDIT,"What citizen investigators have alleged about a named private citizen at the UVU event, recorded with the counterweight attached. No agency has named him a person of interest and no criminal allegation is made here."
/Suspects/Shooting_Locations,site/docs/Suspects/Shooting_Locations.mdx,mdx,3,Suspects,Suspects,no,Possible Shooter Locations,Possible Shooter Locations,"This page summarizes the main proposed shooter locations discussed in connection with the Charlie Kirk case. It does not assert which, if any, of these…",image,/img/evidence/d4fa70cfb7f28689afd8fe96965f6ba4052dd200af75ec105cfa92f1f565d66f.jpg,QmQvZDZvzt2vdZCjVVaxkYzP8y4T5oHFBHemPqvhDmM9CG,This is a low-resolution satellite or aerial photograph depicting the roof and surrounding grounds of a building structure.,ck-4sq-stack,no,CK_AUTHOR_CREDIT,"Rooftop, tent line, van, tunnel &mdash; every proposed origin for the shot, tested against sight lines, acoustics, and the affidavit clock. If the mechanism was a device at the podium, no shooter position explains the wound."
/Suspects/Suspects_Investigation_Index,site/docs/Suspects/Suspects_Investigation_Index.mdx,mdx,3,Suspects,Suspects,no,Suspects Investigation Index,Suspects Investigation Index,"Working memo for alternative suspects and persons of interest — black-clad dispatch lead, grey van laser, Rick Cutler POI, and scene witnesses beyond Tyler Robinson.",image,/img/evidence/9d50dc00798946d518f528a560ce8e869fc5d36803592ad2e4e4a3247d4d26a6.jpg,QmPdAKsxfQL8nDHbLDC3mKs16mYX8UxQjh4pzPg1Za6qis,This is a digital screenshot of a news article headline on the CNN US website.,ck-4sq-stack,no,CK_AUTHOR_CREDIT,"The working memo for every alternative-suspect thread, organised by question rather than by page. Dispatch description, van hatch, laser reflection, shooter positions &mdash; each paired with the record that would close it."
/Suspects/Van_Man_Bednarz,site/docs/Suspects/Van_Man_Bednarz.mdx,mdx,3,Suspects,Suspects,no,Van Man — Dustin Bednarz Allegations,Van Man Bednarz,"Documents social-media allegations that Dustin Brett Bednarz appeared at the rear of the grey van on 9/10/2025 — tips and FOIA framing, not vigilante identification.",image,/img/evidence/f78be47a9c26b2ab77d1000d0201a8e3536288d7cd38d51b72777c2d508fa302.jpg,QmS22UHLf8GMuH7195TdD1EiRuJfApWJPQuH3KKozVpKHX,This image is a screenshot of a social media post on X (formerly Twitter) by user Blake Bednarz.,ck-4sq-side,no,CK_AUTHOR_CREDIT,"Social-media allegations placing a named private citizen at the rear of the grey van, recorded here as tips and FOIA framing rather than as findings. No agency has named him and no criminal allegation is made."
/Suspects/overview,site/docs/Suspects/overview.mdx,mdx,2,Suspects,,yes,Suspects,Suspects,"Alternative suspects and persons of interest beyond Tyler Robinson — dispatch audio, grey van laser, construction witnesses, and shooter-location theories.",image,/img/evidence/f78f3a3ede1a3bbfda3cfd42d80f52f48dc1aedb7cfa2f64f5afb598372c125f.jpg,,"Visual Representation of Reported Injuries — anatomical chart marking, in red, the reported injury locations across the front and back torso, the neck, the internal chest, and two views of the brain.",ck-4sq-side,no,CK_AUTHOR_CREDIT,"What the case looks like if Tyler Robinson is not the answer: a dispatch description of a man in black, a van under the tent tunnel, construction witnesses, and competing shooter positions. Persons of interest only &mdash; nobody here is accused."
/Killer/Coverup_Indicators,site/docs/Killer/Coverup_Indicators.mdx,mdx,3,Killer,Killer,no,Alleged Cover‑Up Indicators Relevant to the “Real Killer” Question (Claims),Alleged Cover‑Up Indicators Relevant to the “Real Killer” Question (Claims),This Level3 page summarizes alleged cover‑up actions and anomalies that citizen investigators believe may obscure who really killed Charlie Kirk. These…,image,/img/evidence/262fab28bf3949fa4dd4047e2856d54ec8a5a63be52287b9b26ff8d2479b9e9d.jpg,QmdsN1jEB4sGEUjs6kbuMbP659H1RvtGwJCuSv2BDdprr7,This image is a digital screenshot of a post on the social media platform X (formerly Twitter) by the verified account &quot;XPOSED MAGAZINE.&quot; The post features a block of text…,ck-4sq-side,no,CK_AUTHOR_CREDIT,"The anomalies citizen investigators argue obscure who actually killed Charlie Kirk, gathered in one place and each marked as claim rather than finding."
/Killer/Patsies_Distraction_Actors,site/docs/Killer/Patsies_Distraction_Actors.mdx,mdx,3,Killer,Killer,no,Alleged Patsies and Distraction Actors (Claims),Alleged Patsies and Distraction Actors (Claims),"This Level3 page compiles claims about “patsies,” distraction figures, and questionable witness roles that appear in citizen‑research threads around the…",image,/img/evidence/262fab28bf3949fa4dd4047e2856d54ec8a5a63be52287b9b26ff8d2479b9e9d.jpg,QmdsN1jEB4sGEUjs6kbuMbP659H1RvtGwJCuSv2BDdprr7,This image is a digital screenshot of a post on the social media platform X (formerly Twitter) by the verified account &quot;XPOSED MAGAZINE.&quot; The post features a block of text…,ck-4sq-side,no,CK_AUTHOR_CREDIT,"If a sophisticated operation killed Charlie Kirk, some of the people who drew the cameras were not the killer. This page compiles those distraction claims &mdash; every one an unproven allegation, none a finding of guilt."
/Killer/israel-mossad,site/docs/Killer/israel-mossad.mdx,mdx,3,Killer,Killer,no,Theory: Israel / Mossad,Theory: Israel / Mossad,The Israel/Mossad theory holds that Charlie Kirk was assassinated because he had begun publicly breaking with the pro-Israel consensus inside the…,image,/img/evidence/8b74a7acc55ffaca666dfa957f06d89f9f1cbbe5ea405c0a256b707fb3153696.png,QmT596hXPvEdGLF4swbMBMxVYYkwhwevjARTJYMXBiHcpM,This is a digital screenshot of a structured data table titled &quot;Distraction Shootings by intel service.&quot; The table lists several hypothetical or real-world shooting incidents with…,ck-4sq-stack,no,CK_AUTHOR_CREDIT,"Charlie Kirk had begun breaking publicly with the pro-Israel consensus on the right, and this page follows the motive and capability argument built on that. Every operational claim in it &mdash; the alleged signals, the paving, the halted foreign leads &mdash; is recorded as contested. No court has found that any foreign service ordered his death."
/Killer/more-theories,site/docs/Killer/more-theories.mdx,mdx,3,Killer,Killer,no,More Theories,More Theories,"Beyond the three primary suspect categories — Israel/Mossad, U.S. Intelligence, and Tyler Robinson — investigators have raised additional theories about who…",none,,,,none,no,CK_AUTHOR_CREDIT,"TPUSA internal conflict, a foreign state other than Israel, a multi-actor coordination, and the staged-event claim &mdash; each set out with the little evidence it actually rests on. Several experienced investigators land here rather than on any single-actor account."
/Killer/overview,site/docs/Killer/overview.mdx,mdx,2,Killer,,yes,Real Killer,Real Killer,Who killed Charlie Kirk? These are the theories investigators are pursuing:,image,/img/evidence/2cc12ca473c24ae21c7bdc61ea68999c6cf66d095744089f448c16b6b55a0e87.jpg,QmXPTRX9pgrnx1bKDLKetkN32v5hehYmz7zDDqXbv7c6u1,This image is a screenshot of a social media post from a user named Zeb Boykin on X (formerly Twitter).,ck-4sq-stack,no,CK_AUTHOR_CREDIT,"The competing theories of who killed Charlie Kirk, laid out side by side rather than merged: foreign service, domestic agency, the charged man, patsies and distraction actors. Contested readings of the public record, not court findings."
/Killer/tyler-robinson,site/docs/Killer/tyler-robinson.mdx,mdx,3,Killer,Killer,no,Theory: Tyler Robinson — Official Suspect,Theory: Tyler Robinson — Official Suspect,Tyler Robinson is the individual charged by the State of Utah with the assassination of Charlie Kirk. This page presents both the official case against…,none,,,,none,no,CK_AUTHOR_CREDIT,"The government&apos;s case against the charged man, set beside the documented challenges to it: the rifle-to-wound mismatch, the acoustic timing, the gaps in his day. He is charged, not convicted, and the page is written so you can weigh both sides."
/Killer/us-intelligence,site/docs/Killer/us-intelligence.mdx,mdx,3,Killer,Killer,no,Theory: US Intelligence,Theory: US Intelligence,"The U.S. Intelligence theory holds that domestic agencies — the CIA, FBI, or elements within them — either carried out or enabled the assassination of…",none,,,,none,no,CK_AUTHOR_CREDIT,"The argument that domestic agencies had the motive, the capability and a documented history &mdash; COINTELPRO, Operation CHAOS &mdash; plus what investigators say happened after September 10. Its most specific on-record item is a former counterterrorism director saying his foreign-nexus review was ordered stopped."
/FBI/Ballistics_Forensics,site/docs/FBI/Ballistics_Forensics.mdx,mdx,3,FBI,FBI,no,Ballistics & Forensics,Ballistics & Forensics,"FBI and ATF ballistics handling in the Tyler Robinson case — the ATF report, CBLA allegations, Virtual Comparison Microscopy, DNA mixtures, and defense access questions.",image,/img/evidence/613bc51ae92d9f4891f660da5cc33289b69c135a9b96ac84637d142341702934.jpg,QmVmkgcnF6ebjjKFfguuwAe7s5GJt87nTyp4oHhMocUqJ9,"An eye-level, medium-wide shot of four law enforcement investigators gathered at the edge of a grassy area bordering a dense, dark treeline.",ck-4sq-stack,no,CK_AUTHOR_CREDIT,"The ATF reportedly found the jacket fragment shared class characteristics with the Mauser &mdash; numerous makes and models, no individual match. The defense was then reportedly refused permission to photograph it or attend the <a href=""/FBI/Discovery_Delays"">destructive testing</a>."
/FBI/Black_Clothing_Photo,site/docs/FBI/Black_Clothing_Photo.mdx,mdx,3,FBI,FBI,no,Black Clothing Photo Discrepancy,Black Clothing Photo,Reported mismatch between the suspect photo shown to construction workers by sheriffs and the image the FBI released publicly — the all-black-clad figure question.,image,/img/evidence/6374ce5474cd451470e75f86082baf41d577e92a1670d8ec118fa9767a6f13aa.jpg,QmTChF2pcyeUkBb2QN7AkZaaxjFKFrGYsWfri6XGLJFMUA,"This is a low-resolution, high-angle security camera image depicting a suburban residential street on a sunny day.",ck-4sq-stack,no,CK_AUTHOR_CREDIT,"Sheriffs reportedly showed a construction crew one suspect photo on Wednesday; the image the FBI released Thursday reportedly did not look like it. An electrician described a man in a black trench coat, mask and long greasy hair."
/FBI/Bomb_Dogs,site/docs/FBI/Bomb_Dogs.mdx,mdx,3,FBI,FBI,no,Bomb Dogs Standdown,Bomb Dogs Standdown,Reported claim that the FBI did not want bomb-sniffing dogs to search certain areas at the Charlie Kirk crime scene.,image,/img/evidence/b90230630e18be4dc0ac4bf2ae7ff4ae69216058dbb4e731e3ca88561be86e46.jpg,QmTcA37prTQA5JtGYAH5JCvr53XN7221XQJr1nGt3tr1Uf,"This is a satellite map image annotated with a timeline and route details tracing the movements of a suspect referred to as a &quot;bomber&quot; in Washington, D.C.",ck-4sq-stack,no,CK_AUTHOR_CREDIT,"The reported claim is that bomb-sniffing dogs were kept from certain zones of the scene. If a device was involved, K-9 screening was the one method most likely to have caught it &mdash; days before the ground was <a href=""/FBI/Crime_Scene_Paving"">paved</a>."
/FBI/CIA_Block,site/docs/FBI/CIA_Block.mdx,mdx,3,FBI,FBI,no,CIA–FBI Conflict,CIA–FBI Conflict,Mike Glover's reported claim that CIA personnel were physically blocked by the FBI from advancing aspects of the Charlie Kirk investigation.,image,/img/evidence/b5e3017d380710281d697acad8cbdb410afa92b1d573a9ab590cb5a92c15c1ef.jpg,QmcrY4aZkQduMH7eBXFixxBxARoS5ZwAzySPCrGttbzFnN,"This is a low-resolution, slightly blurry still from a video shot outdoors on a bright, sunny day.",ck-4sq-stack,no,CK_AUTHOR_CREDIT,Mike Glover says a senior CIA contact told him agency personnel were turned around at the airport and blocked from the case. He says the interference was reported up the chain and nothing was done.
/FBI/Connecticut,site/docs/FBI/Connecticut.mdx,mdx,3,FBI,FBI,no,FBI Connecticut,FBI Connecticut,"The Connecticut FBI office's reported role in the Charlie Kirk investigation — ADL co-location, out-of-jurisdiction deployment, and open verification questions.",none,,,,none,no,CK_AUTHOR_CREDIT,Why would an eastern FBI office surface in a Utah homicide? The record notes a reported ADL co-location in the same Connecticut building and asks for the travel orders and the case-file assignment that would settle it.
/FBI/Crime_Scene_Paving,site/docs/FBI/Crime_Scene_Paving.mdx,mdx,3,FBI,FBI,no,Crime Scene Paving,Crime Scene Paving,Reported claims that the Utah governor and Kash Patel's FBI ordered rapid paving over the UVU crime scene — Dan Merrell's on-camera account.,image,/img/evidence/f897b709fd6b718766c25ebfa65f1d95e44ee8e8203fd99abd2d513e3e9b3495.jpg,QmYcVieCeMHTrQHNsgq2zoBWBfhSZ5jh2t4KWv84pi7fmL,This is a digital screenshot of a social media post on the platform X (formerly Twitter) by an account named &quot;Project Constitution&quot; with the handle &quot;@ProjectConstitu&quot;.,ck-4sq-stack,no,CK_AUTHOR_CREDIT,The contractor says he was told &quot;the governor and the FBI said they want this by Monday&quot; and laid pavers four days after the killing. Doing pavers correctly means over-excavating &mdash; stripping the exact soil layer residue clings to.
/FBI/Discovery_Delays,site/docs/FBI/Discovery_Delays.mdx,mdx,3,FBI,FBI,no,Discovery & Access Delays,Discovery & Access Delays,"Reported fights over FBI and ATF discovery in State v. Tyler Robinson — sealed warrants, withheld DNA data, and denied defense access to forensic testing.",none,,,,none,no,CK_AUTHOR_CREDIT,"Sealed warrants, withheld DNA mixture data, and a reported 600,000-file production. The defense reportedly asked to photograph the bullet fragment and watch the testing, and was told policy does not allow it."
/FBI/Enhanced_Suspect_Photos,site/docs/FBI/Enhanced_Suspect_Photos.mdx,mdx,3,FBI,FBI,no,Enhanced Suspect Photos,Enhanced Suspect Photos,Questions about FBI 'enhanced' stairwell photos released after Tyler Robinson was reportedly already in custody — and Kash Patel's reported admission the images were enhanced.,none,,,,none,no,CK_AUTHOR_CREDIT,Stairwell photos went out at a 7:58 PM press conference; court documents reportedly put the Miranda warning at 6:25 PM the same evening. The Director described the images as &quot;enhanced&quot; and nobody has said on the record what that meant.
/FBI/Evidence_Footage,site/docs/FBI/Evidence_Footage.mdx,mdx,3,FBI,FBI,no,Evidence & Footage Preservation,Evidence & Footage Preservation,"Questions about higher-fidelity recordings, selective footage release, and the chain-of-custody record for evidence in the Charlie Kirk case.",none,,,,none,no,CK_AUTHOR_CREDIT,"Low-resolution roof video was released while higher-fidelity campus archives reportedly stayed in. The same page tracks the reported requests that <a href=""/FBI/Witness_Coordination"">witnesses delete their own phone video</a> and the disposal of the transport SUV."
/FBI/FBI_Investigation,site/docs/FBI/FBI_Investigation.mdx,mdx,3,FBI,FBI,no,FBI Investigation,FBI Investigation,"Working investigative memo on the FBI's role in the Charlie Kirk case — federal posture, evidence handling, and the open questions that compel transparency.",none,,,,none,no,CK_AUTHOR_CREDIT,"The working memo on federal posture &mdash; sealed forensics, the field-office leadership change, aviation telemetry, finance questions, and witness coordination, each written as a lead to corroborate or refute. Start here before drilling into any single FBI thread."
/FBI/Foreign_Leads,site/docs/FBI/Foreign_Leads.mdx,mdx,3,FBI,FBI,no,Foreign Leads Blocked,Foreign Leads Blocked,Reported claims that the FBI halted Joe Kent's NCTC foreign-nexus inquiry while publicly citing foreign intelligence assistance in the Charlie Kirk investigation.,none,,,,none,no,CK_AUTHOR_CREDIT,"Joe Kent, then NCTC director, says the FBI shut his inquiry down before he could run out his leads. The Bureau publicly said foreign intelligence was assisting &mdash; assistance and shutdown, at the same time, on the same threads."
/FBI/Gag_Orders,site/docs/FBI/Gag_Orders.mdx,mdx,3,FBI,FBI,no,Gag Orders & Public Silence,Gag Orders,"Reported gag orders and FBI-driven public silence in the Charlie Kirk case — court restrictions, witness silencing, and the Charlie Kirk Show exception.",none,,,,none,no,CK_AUTHOR_CREDIT,"Court restrictions, closed hearings, and reported hospital NDAs, while the Charlie Kirk Show reportedly faced no equivalent limit. The judge who entered the order was sworn in weeks before September 10."
/FBI/Hospital_Footage_Seizure,site/docs/FBI/Hospital_Footage_Seizure.mdx,mdx,3,FBI,FBI,no,Hospital Footage Seizure,Hospital Footage Seizure,Reported claims that the FBI quickly seized interior surveillance footage from Timpanogos Regional Hospital during the Charlie Kirk emergency response.,none,,,,none,no,CK_AUTHOR_CREDIT,"Interior hospital cameras were reportedly seized while the manhunt was still running outside. Those cameras are the only record of who entered treatment areas, and whether the emergency room was cleared and on whose authority."
/FBI/Kash_Patel_Briefings,site/docs/FBI/Kash_Patel_Briefings.mdx,mdx,3,FBI,FBI,no,Kash Patel Press Briefings,Kash Patel Briefings,"FBI Director Kash Patel's public briefings after the Charlie Kirk assassination — the Valhalla remark, the 33-hour emphasis, and questions about selective low-quality video release.",image,/img/evidence/e13dfc3f2b185b822739953a01cc40c51a4e139abb6bc66bfa7c7b1ff5f6154c.jpg,QmaA2q8DF3cEtEF5wwJ2UrgMsP6ADMUseyBGsTMUD51B3S,"This image is a digital collage comprising two television news screenshots stacked vertically, overlaid with red borders, yellow date/time text at the top, white labels…",ck-4sq-side,no,CK_AUTHOR_CREDIT,"The &quot;Valhalla&quot; remark, the repeated &quot;33 hours,&quot; and a roof clip one commentator compared to 1973 VHS. Counted from the shot, 33 hours lands hours after the reported 6:25 PM Miranda time."
