vkey	basename	media_path	media_present	size	mtime	audio_path	transcription_path	transcription_source	ai_description_path	ocr_path	manifest_cid	manifest_pinned	source_url	source_author	added_date	manifest_description	source_platform	origin	mirror_dir	title_hint
mirror/Tyler_Robinson/Arrest/CBS_6_25pm_Sept/Steve Cameron🌎 - @HolonCitizen @Mzandthropic @BopItTwistItBob People in Robinson's tow... #1 [2051567611016794112]	Steve Cameron🌎 - @HolonCitizen @Mzandthropic @BopItTwistItBob People in Robinson's tow... #1 [2051567611016794112].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/Arrest/CBS_6_25pm_Sept/Steve Cameron🌎 - @HolonCitizen @Mzandthropic @BopItTwistItBob People in Robinson's tow... #1 [2051567611016794112].mp4	video	7045186	1777981240		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/Arrest/CBS_6_25pm_Sept/Steve Cameron🌎 - @HolonCitizen @Mzandthropic @BopItTwistItBob People in Robinson's tow... #1 [2051567611016794112].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/Arrest/CBS_6_25pm_Sept/Steve Cameron🌎 - @HolonCitizen @Mzandthropic @BopItTwistItBob People in Robinson's tow... #1 [2051567611016794112].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/Arrest/CBS_6_25pm_Sept/Steve Cameron🌎 - @HolonCitizen @Mzandthropic @BopItTwistItBob People in Robinson's tow... #1 [2051567611016794112].mp4.ocr							local	mirror	Tyler_Robinson/Arrest/CBS_6_25pm_Sept	
mirror/Tyler_Robinson/Arrest/CBS_6_25pm_Sept/Steve Cameron🌎 - @HolonCitizen @Mzandthropic @BopItTwistItBob People in Robinson's tow... #2 [2051568125657944064]	Steve Cameron🌎 - @HolonCitizen @Mzandthropic @BopItTwistItBob People in Robinson's tow... #2 [2051568125657944064].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/Arrest/CBS_6_25pm_Sept/Steve Cameron🌎 - @HolonCitizen @Mzandthropic @BopItTwistItBob People in Robinson's tow... #2 [2051568125657944064].mp4	video	4032682	1777981253		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/Arrest/CBS_6_25pm_Sept/Steve Cameron🌎 - @HolonCitizen @Mzandthropic @BopItTwistItBob People in Robinson's tow... #2 [2051568125657944064].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/Arrest/CBS_6_25pm_Sept/Steve Cameron🌎 - @HolonCitizen @Mzandthropic @BopItTwistItBob People in Robinson's tow... #2 [2051568125657944064].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/Arrest/CBS_6_25pm_Sept/Steve Cameron🌎 - @HolonCitizen @Mzandthropic @BopItTwistItBob People in Robinson's tow... #2 [2051568125657944064].mp4.ocr							local	mirror	Tyler_Robinson/Arrest/CBS_6_25pm_Sept	
mirror/Tyler_Robinson/Arrest/CBS_6_25pm_Sept/Steve Cameron🌎 - @HolonCitizen @Mzandthropic @BopItTwistItBob People in Robinson's tow... #3 [2051568242880389120]	Steve Cameron🌎 - @HolonCitizen @Mzandthropic @BopItTwistItBob People in Robinson's tow... #3 [2051568242880389120].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/Arrest/CBS_6_25pm_Sept/Steve Cameron🌎 - @HolonCitizen @Mzandthropic @BopItTwistItBob People in Robinson's tow... #3 [2051568242880389120].mp4	video	923844	1777981259		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/Arrest/CBS_6_25pm_Sept/Steve Cameron🌎 - @HolonCitizen @Mzandthropic @BopItTwistItBob People in Robinson's tow... #3 [2051568242880389120].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/Arrest/CBS_6_25pm_Sept/Steve Cameron🌎 - @HolonCitizen @Mzandthropic @BopItTwistItBob People in Robinson's tow... #3 [2051568242880389120].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/Arrest/CBS_6_25pm_Sept/Steve Cameron🌎 - @HolonCitizen @Mzandthropic @BopItTwistItBob People in Robinson's tow... #3 [2051568242880389120].mp4.ocr							local	mirror	Tyler_Robinson/Arrest/CBS_6_25pm_Sept	
mirror/Tyler_Robinson/Clothing_Change	Clothing_Change.mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/Clothing_Change.mp4	video	4357596	1757851556		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/Clothing_Change.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/Clothing_Change.mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/Clothing_Change.mp4.ocr							local	mirror	Tyler_Robinson	
mirror/Tyler_Robinson/Clothing_Change copy	Clothing_Change copy.mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/Clothing_Change copy.mp4	video	2411191	1758023242		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/Clothing_Change copy.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/Clothing_Change copy.mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/Clothing_Change copy.mp4.ocr							local	mirror	Tyler_Robinson	
mirror/Tyler_Robinson/Lance/Project Constitution - 🚨 TYLER ROBINSON DISCORD LEAK： The INSANE Discord Chats &amp; Behind-... [1982459984387465216]	Project Constitution - 🚨 TYLER ROBINSON DISCORD LEAK： The INSANE Discord Chats &amp; Behind-... [1982459984387465216].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/Lance/Project Constitution - 🚨 TYLER ROBINSON DISCORD LEAK： The INSANE Discord Chats &amp; Behind-... [1982459984387465216].mp4	video	104566036	1761496283		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/Lance/Project Constitution - 🚨 TYLER ROBINSON DISCORD LEAK： The INSANE Discord Chats &amp; Behind-... [1982459984387465216].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/Lance/Project Constitution - 🚨 TYLER ROBINSON DISCORD LEAK： The INSANE Discord Chats &amp; Behind-... [1982459984387465216].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/Lance/Project Constitution - 🚨 TYLER ROBINSON DISCORD LEAK： The INSANE Discord Chats &amp; Behind-... [1982459984387465216].mp4.ocr							local	mirror	Tyler_Robinson/Lance	
mirror/Tyler_Robinson/Muppet Masher - @TommyLaRussoLLC [2075684389695180800]	Muppet Masher - @TommyLaRussoLLC [2075684389695180800].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/Muppet Masher - @TommyLaRussoLLC [2075684389695180800].mp4	video	20472577	1783739807		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/Muppet Masher - @TommyLaRussoLLC [2075684389695180800].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/Muppet Masher - @TommyLaRussoLLC [2075684389695180800].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/Muppet Masher - @TommyLaRussoLLC [2075684389695180800].mp4.ocr							local	mirror	Tyler_Robinson	
mirror/Tyler_Robinson/Tyler_Running	Tyler_Running.mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/Tyler_Running.mp4	video	1373621	1760394102		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/Tyler_Running.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/Tyler_Running.mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/Tyler_Running.mp4.ocr							local	mirror	Tyler_Robinson	
mirror/Tyler_Robinson/Walking/Project Constitution - 🚨MUST WATCH： Detailed Visual Timeline Of Charlie Kirk Assassin's ROUT... [2001569932966760448]	Project Constitution - 🚨MUST WATCH： Detailed Visual Timeline Of Charlie Kirk Assassin's ROUT... [2001569932966760448].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/Walking/Project Constitution - 🚨MUST WATCH： Detailed Visual Timeline Of Charlie Kirk Assassin's ROUT... [2001569932966760448].mp4	video	149997241	1766167561		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/Walking/Project Constitution - 🚨MUST WATCH： Detailed Visual Timeline Of Charlie Kirk Assassin's ROUT... [2001569932966760448].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/Walking/Project Constitution - 🚨MUST WATCH： Detailed Visual Timeline Of Charlie Kirk Assassin's ROUT... [2001569932966760448].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/Walking/Project Constitution - 🚨MUST WATCH： Detailed Visual Timeline Of Charlie Kirk Assassin's ROUT... [2001569932966760448].mp4.ocr							local	mirror	Tyler_Robinson/Walking	
mirror/Tyler_Robinson/videos/EddieSpaghetti🤨 - @HolonCitizen @JOKAQARMY1 Yeah, DA Gray claims the suspect walked wit... [2025172068526866432]	EddieSpaghetti🤨 - @HolonCitizen @JOKAQARMY1 Yeah, DA Gray claims the suspect walked wit... [2025172068526866432].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/videos/EddieSpaghetti🤨 - @HolonCitizen @JOKAQARMY1 Yeah, DA Gray claims the suspect walked wit... [2025172068526866432].mp4	video	2939652	1771689314		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/videos/EddieSpaghetti🤨 - @HolonCitizen @JOKAQARMY1 Yeah, DA Gray claims the suspect walked wit... [2025172068526866432].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/videos/EddieSpaghetti🤨 - @HolonCitizen @JOKAQARMY1 Yeah, DA Gray claims the suspect walked wit... [2025172068526866432].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/videos/EddieSpaghetti🤨 - @HolonCitizen @JOKAQARMY1 Yeah, DA Gray claims the suspect walked wit... [2025172068526866432].mp4.ocr							local	mirror	Tyler_Robinson/videos	
mirror/Tyler_Robinson/videos/Project Constitution - 🚨Breaking： Newly Uncovered Footage Appears to Show Tyler Robinson’s G... [1979071169794846720]	Project Constitution - 🚨Breaking： Newly Uncovered Footage Appears to Show Tyler Robinson’s G... [1979071169794846720].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/videos/Project Constitution - 🚨Breaking： Newly Uncovered Footage Appears to Show Tyler Robinson’s G... [1979071169794846720].mp4	video	49899529	1760696951		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/videos/Project Constitution - 🚨Breaking： Newly Uncovered Footage Appears to Show Tyler Robinson’s G... [1979071169794846720].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/videos/Project Constitution - 🚨Breaking： Newly Uncovered Footage Appears to Show Tyler Robinson’s G... [1979071169794846720].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Tyler_Robinson/videos/Project Constitution - 🚨Breaking： Newly Uncovered Footage Appears to Show Tyler Robinson’s G... [1979071169794846720].mp4.ocr							local	mirror	Tyler_Robinson/videos	
mirror/Witnesses/Project Constitution - 🚨 EYEWITNESS DROPS NUCLEAR CONFIRMATION： Charlie Kirk SHOT POINT-BLAN... [1977638568190214144]	Project Constitution - 🚨 EYEWITNESS DROPS NUCLEAR CONFIRMATION： Charlie Kirk SHOT POINT-BLAN... [1977638568190214144].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/Witnesses/Project Constitution - 🚨 EYEWITNESS DROPS NUCLEAR CONFIRMATION： Charlie Kirk SHOT POINT-BLAN... [1977638568190214144].mp4	video	12508120	1760367845		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Witnesses/Project Constitution - 🚨 EYEWITNESS DROPS NUCLEAR CONFIRMATION： Charlie Kirk SHOT POINT-BLAN... [1977638568190214144].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Witnesses/Project Constitution - 🚨 EYEWITNESS DROPS NUCLEAR CONFIRMATION： Charlie Kirk SHOT POINT-BLAN... [1977638568190214144].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/Witnesses/Project Constitution - 🚨 EYEWITNESS DROPS NUCLEAR CONFIRMATION： Charlie Kirk SHOT POINT-BLAN... [1977638568190214144].mp4.ocr							local	mirror	Witnesses	
mirror/X_Shooter/Project Constitution - 🚨BREAKING： CHARLIE KIRK SHOOTER IDENTIFIED — MORE COMING SOON🚨  We’ve... [1976506741958352896]	Project Constitution - 🚨BREAKING： CHARLIE KIRK SHOOTER IDENTIFIED — MORE COMING SOON🚨  We’ve... [1976506741958352896].mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/X_Shooter/Project Constitution - 🚨BREAKING： CHARLIE KIRK SHOOTER IDENTIFIED — MORE COMING SOON🚨  We’ve... [1976506741958352896].mp4	video	6245292	1760099691		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/X_Shooter/Project Constitution - 🚨BREAKING： CHARLIE KIRK SHOOTER IDENTIFIED — MORE COMING SOON🚨  We’ve... [1976506741958352896].mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/X_Shooter/Project Constitution - 🚨BREAKING： CHARLIE KIRK SHOOTER IDENTIFIED — MORE COMING SOON🚨  We’ve... [1976506741958352896].mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/X_Shooter/Project Constitution - 🚨BREAKING： CHARLIE KIRK SHOOTER IDENTIFIED — MORE COMING SOON🚨  We’ve... [1976506741958352896].mp4.ocr							local	mirror	X_Shooter	
mirror/video/1	1.mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/video/1.mp4	video	2192336	1760963574		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/1.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/1.mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/1.mp4.ocr							local	mirror	video	
mirror/video/10 (not visible, skip to 19 minutes)	10 (not visible, skip to 19 minutes).mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/video/10 (not visible, skip to 19 minutes).mp4	video	1918549224	1760963891		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/10 (not visible, skip to 19 minutes).mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/10 (not visible, skip to 19 minutes).mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/10 (not visible, skip to 19 minutes).mp4.ocr							local	mirror	video	
mirror/video/11	11.mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/video/11.mp4	video	11698357	1760963894		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/11.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/11.mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/11.mp4.ocr							local	mirror	video	
mirror/video/11_Minutes_Full	11_Minutes_Full.mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/video/11_Minutes_Full.mp4	video	660580168	1762386383		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/11_Minutes_Full.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/11_Minutes_Full.mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/11_Minutes_Full.mp4.ocr							local	mirror	video	
mirror/video/12	12.mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/video/12.mp4	video	8965430	1760963906		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/12.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/12.mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/12.mp4.ocr							local	mirror	video	
mirror/video/12 even more hq but ai slop	12 even more hq but ai slop.mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/video/12 even more hq but ai slop.mp4	video	15635534	1760963897		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/12 even more hq but ai slop.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/12 even more hq but ai slop.mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/12 even more hq but ai slop.mp4.ocr							local	mirror	video	
mirror/video/12 hq with dumb music	12 hq with dumb music.mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/video/12 hq with dumb music.mp4	video	12044514	1760963900		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/12 hq with dumb music.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/12 hq with dumb music.mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/12 hq with dumb music.mp4.ocr							local	mirror	video	
mirror/video/12.ia	12.ia.mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/video/12.ia.mp4	video	8965430	1760963903		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/12.ia.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/12.ia.mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/12.ia.mp4.ocr							local	mirror	video	
mirror/video/12_Min_High_Res	12_Min_High_Res.mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/video/12_Min_High_Res.mp4	video	349117280	1759973466		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/12_Min_High_Res.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/12_Min_High_Res.mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/12_Min_High_Res.mp4.ocr							local	mirror	video	
mirror/video/13	13.mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/video/13.mp4	video	2988387	1760963911		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/13.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/13.mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/13.mp4.ocr							local	mirror	video	
mirror/video/13.ia	13.ia.mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/video/13.ia.mp4	video	8965430	1760963909		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/13.ia.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/13.ia.mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/13.ia.mp4.ocr							local	mirror	video	
mirror/video/14 (not visible)	14 (not visible).mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/video/14 (not visible).mp4	video	210486362	1760963947		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/14 (not visible).mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/14 (not visible).mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/14 (not visible).mp4.ocr							local	mirror	video	
mirror/video/14 (not visible).ia	14 (not visible).ia.mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/video/14 (not visible).ia.mp4	video	10939391	1760963914		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/14 (not visible).ia.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/14 (not visible).ia.mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/14 (not visible).ia.mp4.ocr							local	mirror	video	
mirror/video/15 (at the very end)	15 (at the very end).mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/video/15 (at the very end).mp4	video	193878383	1760963977		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/15 (at the very end).mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/15 (at the very end).mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/15 (at the very end).mp4.ocr							local	mirror	video	
mirror/video/16	16.mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/video/16.mp4	video	1943085	1760963979		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/16.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/16.mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/16.mp4.ocr							local	mirror	video	
mirror/video/17	17.mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/video/17.mp4	video	1602526	1760963980		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/17.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/17.mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/17.mp4.ocr							local	mirror	video	
mirror/video/2	2.mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/video/2.mp4	video	9339817	1760963986		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/2.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/2.mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/2.mp4.ocr							local	mirror	video	
mirror/video/2.ia	2.ia.mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/video/2.ia.mp4	video	9339817	1760963983		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/2.ia.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/2.ia.mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/2.ia.mp4.ocr							local	mirror	video	
mirror/video/3	3.mp4	/Users/bryan/_Mirror/Politics/Charlie_Kirk_Mi/video/3.mp4	video	2785805	1760963988		/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/3.mp4.transcription	video	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/3.mp4.ai_description	/Users/bryan/BGit/Bryan_git/personal_large_files_bridge/_Mirror/Politics/Charlie_Kirk_Mi/video/3.mp4.ocr							local	mirror	video	
